Delta Mass	USI	Cosine	Matching Peaks	Status
0.0	mzspec:MSV000087612:Blank_Plate01_00_no_inj:scan:1445	0.99	8	NoID
0.0	mzspec:MSV000084741:20190702_SSML:scan:2575	0.97	7	NoID
0.0	mzspec:MSV000086926:20200206_DOM_Holl_RW_1:scan:1492	0.96	7	NoID
0.0	mzspec:MSV000087006:20200125_DOM_IB_SZ_1:scan:1294	0.96	7	NoID
0.0	mzspec:MSV000087904:Cl44_6_M20_Lassopeptide_Burkholderia_Butanol:scan:4205	0.96	7	NoID
0.0	mzspec:MSV000087904:Cl44_10_M20_Lassopeptide_Burkholderia_Butanol:scan:4137	0.96	7	NoID
0.0	mzspec:MSV000087006:20200206_DOM_Holl_RW_1:scan:1492	0.96	7	NoID
0.0	mzspec:MSV000087904:pSK019_M20_Lassopeptide_Burkholderia_Butanol:scan:4192	0.96	7	NoID
0.0	mzspec:MSV000087904:Cl44_14_M20_Lassopeptide_Burkholderia_Butanol:scan:4197	0.96	7	NoID
0.0	mzspec:MSV000086926:20200125_DOM_IB_SZ_1:scan:1294	0.96	7	NoID
0.01	mzspec:MSV000086926:20200211_SSA_SS_210212191313:scan:1257	0.96	6	NoID
0.01	mzspec:MSV000087006:20200211_SSA_SS_210212191313:scan:1257	0.96	6	NoID
0.0	mzspec:MSV000087905:Sp44-20L:scan:3865	0.96	6	NoID
0.0	mzspec:MSV000082953:P5_B8:scan:2151	0.95	8	NoID
0.0	mzspec:MSV000083798:P25_A2_H1_Out:scan:1254	0.95	8	NoID
0.0	mzspec:MSV000083798:P25_A8_H4_Out:scan:1247	0.95	8	NoID
0.0	mzspec:MSV000083798:P25_B2_H7_Out:scan:1260	0.95	8	NoID
0.0	mzspec:MSV000083798:heartQC_start_190517192257:scan:1271	0.95	8	NoID
0.0	mzspec:MSV000087905:Sp44-27R:scan:3813	0.95	7	NoID
0.01	mzspec:MSV000086926:20200211_SSA_IB:scan:1273	0.95	7	NoID
0.0	mzspec:MSV000086926:20200209_DOM_IB_SZ_2:scan:1457	0.95	7	NoID
0.0	mzspec:MSV000086926:20200126_DOM_SS_SZ_2:scan:1293	0.95	7	NoID
0.0	mzspec:MSV000087006:20200209_DOM_IB_SZ_2:scan:1457	0.95	7	NoID
0.0	mzspec:MSV000087006:20200126_DOM_SS_SZ_2:scan:1293	0.95	7	NoID
0.01	mzspec:MSV000087006:20200209_DOM_IB_SZ_1:scan:1450	0.95	7	NoID
0.01	mzspec:MSV000087006:20200211_SSA_IB:scan:1273	0.95	7	NoID
0.0	mzspec:MSV000087006:20200213_DOM_Holl_RW_1:scan:1447	0.95	6	NoID
0.0	mzspec:MSV000086926:20200213_DOM_Holl_RW_1:scan:1447	0.95	6	NoID
0.0	mzspec:MSV000087905:Sp44-10R:scan:4215	0.95	6	NoID
0.0	mzspec:MSV000087905:Sp44-22L:scan:3052	0.95	6	NoID
0.0	mzspec:MSV000083798:P25_C10_Ct4_Out:scan:1253	0.94	8	NoID
0.0	mzspec:MSV000083798:P25_B9_H11_In:scan:1254	0.94	8	NoID
0.0	mzspec:MSV000083798:P25_B1_H7_In:scan:1260	0.94	8	NoID
0.0	mzspec:MSV000083798:P25_B7_H10_In:scan:1262	0.94	8	NoID
0.0	mzspec:MSV000083798:heartQC_start_190517174418:scan:1274	0.94	8	NoID
0.0	mzspec:MSV000083798:P25_A12_H6_Out:scan:1265	0.94	8	NoID
0.01	mzspec:MSV000087006:20200209_SSA_BF_210214074159:scan:1266	0.94	7	NoID
0.0	mzspec:MSV000087905:Sp44-24R:scan:3127	0.94	7	NoID
0.0	mzspec:MSV000087904:Cl482_9_Lassopeptide_Burkholderia_Butanol:scan:3350	0.94	7	NoID
0.0	mzspec:MSV000084741:20190701_PPLBlank_TOM_1:scan:2439	0.94	7	NoID
0.01	mzspec:MSV000087006:20200208_SSA_BF:scan:1266	0.94	7	NoID
0.01	mzspec:MSV000087006:20200210_DOM_SS_SZ_2:scan:1400	0.94	7	NoID
0.01	mzspec:MSV000086926:20200208_SSA_BF_210212231430:scan:1272	0.94	7	NoID
0.01	mzspec:MSV000086926:20200208_SSA_BF:scan:1266	0.94	7	NoID
0.01	mzspec:MSV000087006:20200126_DOM_IB_SZ_1:scan:1355	0.94	7	NoID
0.0	mzspec:MSV000087006:20200209_DOM_Holl_RW_2:scan:1447	0.94	7	NoID
0.01	mzspec:MSV000087006:20200208_SSA_BF_210212231430:scan:1272	0.94	7	NoID
0.0	mzspec:MSV000087006:20200210_DOM_SS_SZ_1:scan:1395	0.94	7	NoID
0.0	mzspec:MSV000087006:20200210_DOM_Holl_RW_2:scan:1428	0.94	7	NoID
0.0	mzspec:MSV000086926:20200210_DOM_SS_SZ_1:scan:1395	0.94	7	NoID
0.0	mzspec:MSV000086926:20200209_DOM_Holl_RW_2:scan:1447	0.94	7	NoID
0.0	mzspec:MSV000086926:20200128_DOM_Holl_RW_1:scan:1447	0.94	7	NoID
0.0	mzspec:MSV000086926:20200210_DOM_Holl_RW_2:scan:1428	0.94	7	NoID
0.0	mzspec:MSV000087006:20200128_DOM_Holl_RW_1:scan:1447	0.94	7	NoID
0.01	mzspec:MSV000087006:20200209_SSA_IB_210213223031:scan:1262	0.94	7	NoID
0.0	mzspec:MSV000083889:IB-Spray-DOM_MZmine237-17-7-Kai_IIN_SIRIUS_merged:scan:45975	0.94	6	NoID
0.0	mzspec:MSV000083889:2019_2_23_Holl_DOM_1:scan:2456	0.94	6	NoID
-0.0	mzspec:MSV000084314:MSV000087006:scan:749795	0.94	6	NoID
0.0	mzspec:MSV000087904:Cl44_10_M20_Lassopeptide_Burkholderia_PelletextractionMeOH:scan:3949	0.94	6	NoID
0.0	mzspec:MSV000083889:2019_3_01_Holl_DOM_2:scan:2459	0.94	6	NoID
-0.0	mzspec:MSV000082433:M-236:scan:1763	0.94	6	NoID
0.0	mzspec:MSV000087905:Sp44-29M:scan:3904	0.94	5	NoID
0.0	mzspec:MSV000087006:20200126_DOM_IB_OW_2:scan:1356	0.93	7	NoID
0.0	mzspec:MSV000082953:P5_C8:scan:2247	0.93	7	NoID
0.0	mzspec:MSV000083798:P25_C5_Ct2_In:scan:1266	0.93	7	NoID
