Delta Mass	USI	Cosine	Matching Peaks	Status
0.0	mzspec:MSV000079697:group2_P1_E11:scan:929	0.89	5	NoID
0.0	mzspec:MSV000079717:group2_P1_E11:scan:929	0.89	5	NoID
0.0	mzspec:MSV000082490:SH15-393_RF10_01_27459:scan:730	0.89	5	NoID
0.0	mzspec:MSV000079697:group5_P2_E6:scan:930	0.88	5	NoID
0.0	mzspec:MSV000079720:group5_P2_E6:scan:930	0.88	5	NoID
0.0	mzspec:MSV000079709:group1_P2_C7:scan:921	0.88	5	NoID
0.0	mzspec:MSV000079697:group2_P1_E6:scan:921	0.88	5	NoID
0.0	mzspec:MSV000079717:group2_P1_E6:scan:921	0.88	5	NoID
0.0	mzspec:MSV000079697:group1_P2_C7:scan:921	0.88	5	NoID
0.0	mzspec:MSV000079697:group4_P1_A2:scan:920	0.87	5	NoID
0.0	mzspec:MSV000079720:group5_P2_D7:scan:931	0.87	5	NoID
0.0	mzspec:MSV000079706:group3_P2_H8:scan:923	0.87	5	NoID
0.0	mzspec:MSV000079697:group2_P2_B2:scan:927	0.87	5	NoID
0.0	mzspec:MSV000079697:group5_P2_D7:scan:931	0.87	5	NoID
0.0	mzspec:MSV000079697:group3_P2_H8:scan:923	0.87	5	NoID
0.0	mzspec:MSV000079717:group2_P2_B2:scan:927	0.87	5	NoID
0.0	mzspec:MSV000079697:group2_P1_D4:scan:921	0.87	5	NoID
0.0	mzspec:MSV000079697:group2_P2_B3:scan:919	0.87	5	NoID
0.0	mzspec:MSV000079712:group4_P1_A2:scan:920	0.87	5	NoID
0.0	mzspec:MSV000079717:group2_P2_B3:scan:919	0.87	5	NoID
0.0	mzspec:MSV000083320:99622:scan:1445	0.87	5	NoID
0.0	mzspec:MSV000079718:group2_P1_D4:scan:921	0.87	5	NoID
0.0	mzspec:MSV000083320:99499:scan:1436	0.86	5	NoID
0.0	mzspec:MSV000083320:99540:scan:1465	0.86	5	NoID
0.0	mzspec:MSV000079717:group2_P1_E3:scan:923	0.86	5	NoID
0.0	mzspec:MSV000079697:group2_P1_E3:scan:923	0.86	5	NoID
0.0	mzspec:MSV000079719:group5_P2_G9:scan:937	0.86	5	NoID
0.0	mzspec:MSV000079697:group5_P1_D9:scan:915	0.86	5	NoID
0.0	mzspec:MSV000079697:group5_P2_G9:scan:937	0.86	5	NoID
0.0	mzspec:MSV000079720:group5_P1_D9:scan:915	0.86	5	NoID
0.0	mzspec:MSV000082493:DM000077140_RG11_01_29280:scan:958	0.86	5	NoID
0.0	mzspec:MSV000079720:group5_P1_C11:scan:914	0.86	5	NoID
0.0	mzspec:MSV000083320:99433:scan:1442	0.86	5	NoID
0.0	mzspec:MSV000079697:group5_P1_D12:scan:919	0.86	5	NoID
0.0	mzspec:MSV000079697:group5_P1_C11:scan:914	0.86	5	NoID
0.0	mzspec:MSV000079720:group5_P1_D12:scan:919	0.86	5	NoID
0.0	mzspec:MSV000083320:99548:scan:1444	0.86	5	NoID
0.0	mzspec:MSV000083320:99567:scan:1433	0.86	5	NoID
0.0	mzspec:MSV000079710:group1_P1_H9:scan:935	0.85	5	NoID
0.0	mzspec:MSV000079719:group5_P2_H9:scan:927	0.85	5	NoID
0.0	mzspec:MSV000079697:group2_P1_F1:scan:934	0.85	5	NoID
0.0	mzspec:MSV000079697:group5_P2_H9:scan:927	0.85	5	NoID
0.0	mzspec:MSV000083320:99759:scan:1448	0.85	5	NoID
0.0	mzspec:MSV000083320:99374:scan:1456	0.85	5	NoID
0.0	mzspec:MSV000079717:group2_P1_F1:scan:934	0.85	5	NoID
0.0	mzspec:MSV000083320:99350:scan:1438	0.85	5	NoID
0.0	mzspec:MSV000079697:group1_P1_H9:scan:935	0.85	5	NoID
0.0	mzspec:MSV000079720:group5_P1_C6:scan:920	0.85	5	NoID
0.0	mzspec:MSV000085944:skin_10_720_OF:scan:957	0.85	5	NoID
0.0	mzspec:MSV000083320:99701:scan:1431	0.85	5	NoID
0.0	mzspec:MSV000083320:99592:scan:1446	0.85	5	NoID
0.0	mzspec:MSV000079697:group5_P1_C6:scan:920	0.85	5	NoID
0.0	mzspec:MSV000083320:BLANK4_4B_20181110143314:scan:1453	0.85	5	NoID
0.0	mzspec:MSV000083320:99437:scan:1438	0.85	5	NoID
0.0	mzspec:MSV000083320:99607:scan:1457	0.85	5	NoID
0.0	mzspec:MSV000083320:99631:scan:1457	0.85	5	NoID
0.0	mzspec:MSV000079697:group1_P1_A6:scan:1237	0.84	5	NoID
0.0	mzspec:MSV000083320:99338:scan:1291	0.84	5	NoID
0.0	mzspec:MSV000085944:skin_05_60_OF:scan:964	0.84	5	NoID
0.0	mzspec:MSV000083320:99675:scan:1453	0.84	5	NoID
0.0	mzspec:MSV000079717:group2_P1_C6:scan:928	0.84	5	NoID
0.0	mzspec:MSV000079697:group5_P1_G3:scan:919	0.84	5	NoID
0.0	mzspec:MSV000079697:group2_P1_C6:scan:928	0.84	5	NoID
0.0	mzspec:MSV000079697:group3_P2_A2:scan:926	0.84	5	NoID
0.0	mzspec:MSV000083320:99737:scan:1441	0.84	5	NoID
0.0	mzspec:MSV000085944:skin_03_120_UB:scan:1280	0.84	5	NoID
0.0	mzspec:MSV000079720:group5_P1_G3:scan:919	0.84	5	NoID
0.0	mzspec:MSV000083320:99704:scan:1440	0.84	5	NoID
0.0	mzspec:MSV000083320:99510:scan:1429	0.84	5	NoID
0.0	mzspec:MSV000079710:group1_P1_A6:scan:1237	0.84	5	NoID
0.0	mzspec:MSV000083320:99696:scan:1438	0.84	5	NoID
0.0	mzspec:MSV000079697:group1_P2_D4:scan:1230	0.83	5	NoID
0.0	mzspec:MSV000085129:02446_Pl_5:scan:1146	0.83	5	NoID
0.0	mzspec:MSV000085944:skin_05_1440_UB:scan:969	0.83	5	NoID
0.0	mzspec:MSV000083320:99339:scan:1454	0.83	5	NoID
0.0	mzspec:MSV000085944:skin_08_60_FH:scan:1256	0.83	5	NoID
0.0	mzspec:MSV000079709:group1_P2_D4:scan:1230	0.83	5	NoID
0.0	mzspec:MSV000085944:skin_04_600_OF:scan:964	0.83	5	NoID
0.0	mzspec:MSV000083320:99363:scan:1435	0.83	5	NoID
0.0	mzspec:MSV000085944:skin_04_480_FH:scan:980	0.82	5	NoID
0.0	mzspec:MSV000085944:skin_11_720_FH:scan:1191	0.82	5	NoID
0.0	mzspec:MSV000085944:skin_08_240_OF:scan:1246	0.82	5	NoID
0.0	mzspec:MSV000085944:skin_10_120_OF:scan:949	0.82	5	NoID
0.0	mzspec:MSV000080905:P2_EMP_32:scan:776	0.82	5	NoID
0.0	mzspec:MSV000083320:99289:scan:1470	0.82	5	NoID
0.0	mzspec:MSV000085944:skin_05_600_OF:scan:1277	0.82	5	NoID
0.0	mzspec:MSV000085944:skin_05_600_FH:scan:1264	0.81	5	NoID
0.0	mzspec:MSV000083300:BP000096865_p:scan:1253	0.8	5	NoID
