Delta Mass	USI	Cosine	Matching Peaks	Status
-0.05	mzspec:MSV000080627:ONR_Plasma_105:scan:2138	0.93	5	NoID
-0.0	mzspec:MSV000089540:Blk_1_20220517224216:scan:1274	0.92	5	NoID
0.0	mzspec:MSV000082953:Pooled_QC_mid_180918150246:scan:604	0.92	5	NoID
-0.03	mzspec:MSV000083559:11713.13.F.13D:scan:1196	0.91	5	NoID
0.05	mzspec:MSV000084463:Plate16_65108_Soil_GD3_01_28258:scan:824	0.9	5	NoID
-0.0	mzspec:MSV000089540:E10_NPS:scan:2469	0.89	5	NoID
0.05	mzspec:MSV000083462:11712.SUBJECT3.STOOL.638:scan:971	0.89	5	NoID
0.05	mzspec:MSV000083462:11712.SUBJECT43.SKIN.1058:scan:938	0.89	5	NoID
-0.0	mzspec:MSV000089540:B5_H2O2:scan:1657	0.88	5	NoID
-0.04	mzspec:MSV000083559:11713.2.O.2H:scan:1212	0.87	5	NoID
-0.05	mzspec:MSV000080627:ONR_Plasma_32:scan:2129	0.87	5	NoID
0.05	mzspec:MSV000080444:P3_MOR_Vol4_D8_Hand_GD8_01_33334:scan:1260	0.87	5	NoID
0.05	mzspec:MSV000083462:11712.SUBJECT40.SKIN.906:scan:944	0.85	5	NoID
0.05	mzspec:MSV000080444:P3_MOR_Vol7_G3_Nose_GG3_01_33362:scan:3096	0.85	5	NoID
-0.04	mzspec:MSV000087948:CMI_YB7_05ul:scan:1251	0.85	5	NoID
0.05	mzspec:MSV000080444:P3_MOR_Vol6_F4_Ear_GF4_01_33352:scan:2096	0.84	5	NoID
0.05	mzspec:MSV000080444:P3_MOR_Vol6_F7_Naval_GF7_01_33355:scan:2041	0.84	5	NoID
0.0	mzspec:MSV000083559:11713.2.S.2F:scan:1091	0.83	5	NoID
-0.05	mzspec:MSV000080627:ONR_Plasma_9:scan:2145	0.83	5	NoID
-0.0	mzspec:MSV000083559:11713.2.O.2A:scan:1108	0.82	5	NoID
0.05	mzspec:MSV000080444:P3_MOR_Vol6_F3_Nose_GF3_01_33351:scan:2230	0.8	5	NoID
0.05	mzspec:MSV000080444:P3_MOR_Vol7_G6_Chest_GG6_01_33365:scan:2076	0.79	5	NoID
0.0	mzspec:MSV000083559:11713.11.O.11D:scan:1094	0.77	5	NoID
0.0	mzspec:MSV000082953:P4_C7:scan:518	0.76	5	NoID
0.0	mzspec:MSV000081357:SEED_C18p_Sejal_U1_BC2_01_11432:scan:675	0.7	5	NoID
