Delta Mass	USI	Cosine	Matching Peaks	Status
-0.0	mzspec:MSV000089313:SEED_Grant_sirius:scan:2815	1.0	16	NoID
-0.0	mzspec:MSV000089558:QC_Mix_03:scan:2831	1.0	16	NoID
0.0	mzspec:MSV000089313:Blank_Solvent_15:scan:2773	1.0	15	NoID
0.0	mzspec:MSV000089313:14HM266:scan:2771	0.99	15	NoID
-0.0	mzspec:MSV000089313:Blank_Solvent_9:scan:2684	0.99	15	NoID
-0.0	mzspec:MSV000089558:Blank_Solvent_11:scan:2870	0.99	15	NoID
-0.0	mzspec:MSV000089313:Blank_53_no_inj:scan:2781	0.99	15	NoID
-0.0	mzspec:MSV000086989:NIST_POS_Samp_16-01:scan:2917	0.99	15	NoID
-0.0	mzspec:MSV000089558:ME_C3-E17:scan:2592	0.99	15	NoID
0.0	mzspec:MSV000089313:14HM230:scan:2820	0.99	15	NoID
-0.0	mzspec:MSV000089313:SEED_Grant_iimn_gnps:scan:67792	0.99	15	NoID
-0.0	mzspec:MSV000089313:14HM529:scan:2718	0.99	15	NoID
-0.0	mzspec:MSV000089313:Blank_Solvent_5:scan:2757	0.99	15	NoID
-0.0	mzspec:MSV000089313:Blank_53_no_inj_20220423143035:scan:2870	0.99	15	NoID
0.0	mzspec:MSV000089313:Blank_Solvent_7:scan:2690	0.99	15	NoID
-0.0	mzspec:MSV000089313:14HM520:scan:2721	0.99	15	NoID
-0.0	mzspec:MSV000089313:14HM415:scan:2730	0.99	15	NoID
-0.0	mzspec:MSV000089313:14HM365:scan:2737	0.99	15	NoID
-0.0	mzspec:MSV000089313:14HM284:scan:2851	0.99	15	NoID
0.0	mzspec:MSV000089313:14HM433:scan:2910	0.99	15	NoID
0.0	mzspec:MSV000087359:Sample_028:scan:2686	0.99	15	NoID
0.0	mzspec:MSV000089313:Blank_Solvent_2:scan:2655	0.99	15	NoID
0.0	mzspec:MSV000089313:14HM221:scan:2815	0.99	15	NoID
-0.0	mzspec:MSV000089313:14HM603:scan:2759	0.99	15	NoID
0.0	mzspec:MSV000087359:Sample_051:scan:2716	0.99	15	NoID
-0.0	mzspec:MSV000089313:Blank_Solvent_18:scan:2780	0.99	15	NoID
0.01	mzspec:MSV000089558:QC_Mix_02:scan:2904	0.99	14	NoID
-0.0	mzspec:MSV000089558:ME_C7-B1:scan:2479	0.99	14	NoID
0.0	mzspec:MSV000087359:Sample_071:scan:3055	0.99	14	NoID
0.0	mzspec:MSV000087359:Sample_034:scan:2754	0.99	14	NoID
-0.0	mzspec:MSV000088646:Blank_01_P03_no_inj:scan:2819	0.99	14	NoID
-0.0	mzspec:MSV000088645:Blank_01_P09_no_inj:scan:2841	0.99	14	NoID
