USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009938165	CCMSLIB00009938165	0.89	5	Suspect related to 5-Hexenoic acid, 6-[(2R,3S)-3-[[[(4-chloro-2-methylphenyl)sulfonyl]amino]methyl]bicyclo[2.2.2]oct-2-yl]-, (5Z)- (predicted molecular formula: unknown) with delta m/z -86.073 (putative explanation: unspecified; atomic difference: unspecified)	[M-C7H8ClNO2S+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010002639	CCMSLIB00010002639	0.89	5	Suspect related to Undecanedioic acid (predicted molecular formula: C8H16N3O3) with delta m/z -14.016 (putative explanation: Ala->Gly substitution|Gln->Asn substitution|Glu->Asp substitution|Leu/Ile->Val substitution|Thr->Ser substitution; atomic difference: -1C,-2H|-1C,-2H|-1C,-2H|-1C,-2H|-1C,-2H)	[M-3H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009931648	CCMSLIB00009931648	0.88	5	Suspect related to 13-Keto-9Z,11E-octadecadienoic acid (predicted molecular formula: C10H12O) with delta m/z -128.121 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010000546	CCMSLIB00010000546	0.88	5	Suspect related to Stearidonic acid (predicted molecular formula: C10H12O) with delta m/z -128.121 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009930859	CCMSLIB00009930859	0.88	5	Suspect related to 10-Undecynoic acid (predicted molecular formula: C11H20O2) with delta m/z 2.016 (putative explanation: Pro->Val substitution|reduction; atomic difference: 2H|2H)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009941146	CCMSLIB00009941146	0.88	5	Suspect related to 9S-Hydroxy-10E,12Z,15Z-octadecatrienoic acid (predicted molecular formula: C11H18O) with delta m/z -128.086 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010125905	CCMSLIB00010125905	0.88	5	(1R)-(-)-Nopol CollisionEnergy:205060	M+H-H2O	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009938166	CCMSLIB00009938166	0.88	5	Suspect related to 5-Hexenoic acid, 6-[(2R,3S)-3-[[[(4-chloro-2-methylphenyl)sulfonyl]amino]methyl]bicyclo[2.2.2]oct-2-yl]-, (5Z)- (predicted molecular formula: unknown) with delta m/z -86.037 (putative explanation: Alkyl ester/carboxyl loss; atomic difference: -4C,-6H,-2O)	[M-C7H8ClNO2S+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009940753	CCMSLIB00009940753	0.87	5	Suspect related to 9-Oxo-10(E),12(E)-octadecadienoic acid (predicted molecular formula: C11H18O) with delta m/z -128.086 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010114577	CCMSLIB00010114577	0.86	5	(1R)-(-)-Nopol CollisionEnergy:102040	M+H-H2O	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003139076	CCMSLIB00003139076	0.79	5	Spectral Match to Palmitic acid ethyl ester from NIST14	149.1	1
