USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009931342	CCMSLIB00009931342	0.95	8	Suspect related to 12(13)-Epoxy-9Z-octadecenoic acid (predicted molecular formula: C16H31NO3) with delta m/z -11.004 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009989535	CCMSLIB00009989535	0.85	7	Suspect related to Spectral Match to 9(10)-EpOME from NIST14 (predicted molecular formula: C16H31NO3) with delta m/z -11.004 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009940161	CCMSLIB00009940161	0.85	7	Suspect related to 8Z,14Z-Eicosadienoic acid (predicted molecular formula: C16H31NO3) with delta m/z -23.037 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009931862	CCMSLIB00009931862	0.85	7	Suspect related to 13S-Hydroxy-9Z,11E-octadecadienoic acid, methyl ester (predicted molecular formula: C16H31NO3) with delta m/z -25.017 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009977711	CCMSLIB00009977711	0.82	6	Suspect related to Oleic acid methyl ester (predicted molecular formula: unknown) with delta m/z 2.979 (putative explanation: Gln->Met substitution; atomic difference: 1H,-1N,-1O,1S)	[M-CH4O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009995653	CCMSLIB00009995653	0.82	6	Suspect related to Spectral Match to Monoelaidin from NIST14 (predicted molecular formula: C16H31NO3) with delta m/z -71.06 (putative explanation: nan (reverse); atomic difference: -3C,-7H,-2N)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009941711	CCMSLIB00009941711	0.81	6	Suspect related to Aleuritic acid (predicted molecular formula: C14H31N4O3) with delta m/z -0.984 (putative explanation: Amidation|Asp->Asn substitution|Glu->Gln substitution; atomic difference: 1H,1N,-1O|1H,1N,-1O|1H,1N,-1O)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009941712	CCMSLIB00009941712	0.79	6	Suspect related to Aleuritic acid (predicted molecular formula: C17H35NO2) with delta m/z -0.947 (putative explanation: Glu->Lys substitution; atomic difference: 1C,5H,1N,-2O)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009949279	CCMSLIB00009949279	0.79	6	Suspect related to Hexadecanedioic acid (predicted molecular formula: C17H35NO2) with delta m/z -0.947 (putative explanation: Glu->Lys substitution; atomic difference: 1C,5H,1N,-2O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009981259	CCMSLIB00009981259	0.78	6	Suspect related to Ricinoleic acid methyl ester (predicted molecular formula: C16H31NO3) with delta m/z -27.029 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009934921	CCMSLIB00009934921	0.78	6	Suspect related to 2-Linoleoylglycerol (predicted molecular formula: C16H31NO3) with delta m/z -69.047 (putative explanation: nan (reverse); atomic difference: -3C,-5H,-2N)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009978762	CCMSLIB00009978762	0.78	6	Suspect related to Palmitic acid alkyne (predicted molecular formula: C17H35NO2) with delta m/z 33.056 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009932685	CCMSLIB00009932685	0.72	6	Suspect related to 17-Octadecynoic acid (predicted molecular formula: C17H35NO2) with delta m/z 5.029 (putative explanation: Label:2H(4)13C(1); atomic difference: -1C,-4H,1C[13],4H[2])	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009932684	CCMSLIB00009932684	0.71	6	Suspect related to 17-Octadecynoic acid (predicted molecular formula: C16H29O2S) with delta m/z 4.955 (putative explanation: ammonium to sodium adduct; atomic difference: none_adduct)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009981847	CCMSLIB00009981847	0.7	5	Suspect related to Sclareolide (predicted molecular formula: C17H33NO) with delta m/z 17.062 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
