Delta Mass	USI	Cosine	Matching Peaks	Status
-0.0	mzspec:MSV000082582:Bedding_2_(Dorrestein_Only)_(3_20_16):scan:1695	0.98	13	NoID
-0.0	mzspec:MSV000080629:56:scan:1611	0.98	13	NoID
-0.0	mzspec:MSV000082433:M-0023:scan:1618	0.97	13	NoID
-0.0	mzspec:MSV000084314:MSV000080629:scan:21547	0.97	13	NoID
-0.0	mzspec:MSV000082433:586:scan:1602	0.97	13	NoID
-0.0	mzspec:MSV000082582:Bedding_1_(10_3_16):scan:1684	0.97	13	NoID
-0.0	mzspec:MSV000083541:S3_blank_90MeOH_171006121302:scan:1698	0.97	13	NoID
-0.0	mzspec:MSV000080628:bedding_20161114:scan:1616	0.97	13	NoID
-0.0	mzspec:MSV000080628:bedding_20160306:scan:1614	0.96	13	NoID
-0.0	mzspec:MSV000083541:S3_blank_90EtOH_171006110553:scan:1680	0.96	13	NoID
-0.0	mzspec:MSV000080629:89:scan:1601	0.96	13	NoID
-0.0	mzspec:MSV000080629:126:scan:1633	0.96	13	NoID
-0.0	mzspec:MSV000080629:35:scan:1588	0.96	13	NoID
-0.01	mzspec:MSV000084314:MSV000083073:scan:306321	0.96	13	NoID
-0.0	mzspec:MSV000080629:178:scan:1597	0.96	13	NoID
-0.0	mzspec:MSV000082582:Bedding_2_(Dorrestein_Only)_(11_14_16):scan:1671	0.96	13	NoID
-0.01	mzspec:MSV000084314:MSV000082433:scan:112947	0.96	13	NoID
-0.0	mzspec:MSV000083541:Swab_compatability_study_20190426_sirius:scan:81587	0.96	13	NoID
-0.0	mzspec:MSV000083541:Swab_compatability_study_20190426_GNPS:scan:10118	0.96	13	NoID
-0.0	mzspec:MSV000080629:18:scan:1606	0.96	13	NoID
-0.0	mzspec:MSV000082582:Bedding_1_(2_7_16):scan:1680	0.96	13	NoID
-0.0	mzspec:MSV000082433:M-019:scan:1620	0.96	13	NoID
-0.0	mzspec:MSV000080629:109:scan:1591	0.96	12	NoID
-0.0	mzspec:MSV000084314:MSV000082582:scan:277811	0.96	12	NoID
-0.0	mzspec:MSV000083541:1mg:scan:1750	0.95	13	NoID
-0.0	mzspec:MSV000082608:81707:scan:1657	0.95	13	NoID
-0.0	mzspec:MSV000082582:Bedding_1_(1_16_17):scan:1669	0.95	13	NoID
-0.0	mzspec:MSV000080905:P3_EMP_87:scan:1215	0.95	13	NoID
-0.0	mzspec:MSV000080629:2:scan:1606	0.95	12	NoID
-0.0	mzspec:MSV000080629:144:scan:1595	0.95	12	NoID
-0.0	mzspec:MSV000080629:72:scan:1609	0.95	12	NoID
-0.0	mzspec:MSV000080905:P5_EMP_9:scan:1215	0.94	13	NoID
-0.0	mzspec:MSV000082433:M-473:scan:1611	0.94	12	NoID
-0.0	mzspec:MSV000080628:Bedding_20160320:scan:1609	0.94	12	NoID
-0.0	mzspec:MSV000080628:bedding_20160320:scan:1609	0.94	12	NoID
-0.0	mzspec:MSV000080629:194:scan:1616	0.94	12	NoID
-0.01	mzspec:MSV000084314:MSV000083475:scan:329191	0.94	11	NoID
-0.0	mzspec:MSV000083073:94375:scan:1647	0.93	12	NoID
-0.0	mzspec:MSV000083073:ONR_Primary_Northwestern_Rat_Stool_Sirius:scan:210786	0.93	12	NoID
-0.0	mzspec:MSV000083559:11713.24.O.24A:scan:1285	0.93	12	NoID
-0.0	mzspec:MSV000083073:ONR_Primary_Turek_Rat_fecal_GNPS:scan:3509	0.93	12	NoID
-0.0	mzspec:MSV000082582:Bedding_2_(8_28_17):scan:1707	0.93	12	NoID
0.0	mzspec:MSV000083073:ONR_Primary_Northwestern_Rat_Stool:scan:10109	0.93	12	NoID
-0.0	mzspec:MSV000083073:94387:scan:1659	0.93	12	NoID
-0.0	mzspec:MSV000082953:P3_D2:scan:1906	0.92	12	NoID
-0.0	mzspec:MSV000082953:MzMine_Export_MS2Filtered_forGNPS:scan:4340	0.92	12	NoID
-0.0	mzspec:MSV000082608:81625:scan:1696	0.92	12	NoID
-0.0	mzspec:MSV000082608:81652:scan:1673	0.92	12	NoID
-0.0	mzspec:MSV000080629:210:scan:1628	0.92	11	NoID
-0.0	mzspec:MSV000084314:MSV000084753:scan:16523	0.92	11	NoID
-0.0	mzspec:MSV000084783:bedding:scan:3002	0.92	11	NoID
-0.0	mzspec:MSV000080629:163:scan:1588	0.92	11	NoID
-0.0	mzspec:MSV000082433:516:scan:1591	0.92	11	NoID
-0.0	mzspec:MSV000083073:94383:scan:1679	0.91	12	NoID
0.0	mzspec:MSV000083475:1907_EMPv2_SIRIUS:scan:1333	0.91	11	NoID
-0.0	mzspec:MSV000083475:7C10_8_29_thomas-19-s036-a02:scan:1333	0.91	11	NoID
-0.0	mzspec:MSV000084753:Lp:scan:2874	0.91	11	NoID
-0.0	mzspec:MSV000081463:NS_Seedling_2_3dpp_Seedling_1_C09_C9:scan:2673	0.91	11	NoID
-0.0	mzspec:MSV000082433:M-619:scan:1606	0.91	11	NoID
-0.0	mzspec:MSV000082331:C9_Hand_swab_pre_Mango:scan:2975	0.91	11	NoID
-0.0	mzspec:MSV000083475:7G6_8_66_thomas-19-s033-a02:scan:1324	0.9	11	NoID
-0.0	mzspec:MSV000083475:7F3_8_54_jensen-43-s008-a04:scan:1318	0.9	11	NoID
-0.0	mzspec:MSV000081463:J_Seedling_3_2dpp_Seedling_1_H08_H8:scan:2678	0.9	11	NoID
-0.0	mzspec:MSV000082331:A3_Peach_Peach1:scan:3598	0.9	11	NoID
-0.0	mzspec:MSV000084314:MSV000082331:scan:19957	0.9	11	NoID
-0.0	mzspec:MSV000084314:MSV000081463:scan:33566	0.9	11	NoID
0.0	mzspec:MSV000080627:ONR_Stool_34:scan:1565	0.9	11	NoID
-0.0	mzspec:MSV000082331:C6_Hand_swab_Peach_Peach2:scan:3089	0.89	11	NoID
-0.0	mzspec:MSV000082953:P3_C8:scan:1910	0.89	11	NoID
-0.0	mzspec:MSV000082433:498:scan:1602	0.89	11	NoID
0.0	mzspec:MSV000082953:P4_C10:scan:1919	0.89	11	NoID
-0.0	mzspec:MSV000081463:J_Seedling_1_2dpp_Seedling_1_F08_F8:scan:2718	0.89	11	NoID
-0.0	mzspec:MSV000082331:C8_Hand_swab_Apple_Apple2:scan:3014	0.89	11	NoID
-0.0	mzspec:MSV000082331:C1_Peach_Peach2:scan:3492	0.89	11	NoID
-0.0	mzspec:MSV000082331:C10_Hand_swab_Mango:scan:3114	0.89	11	NoID
-0.0	mzspec:MSV000083475:7E3_8_44_thomas-19-s035-a02:scan:1363	0.89	10	NoID
-0.0	mzspec:MSV000084753:L:scan:2877	0.89	10	NoID
-0.0	mzspec:MSV000082953:P3_C2:scan:1903	0.88	12	NoID
-0.0	mzspec:MSV000081463:H_Seedling_1_3dpp_Seedling_1_F09_F9:scan:2686	0.88	11	NoID
-0.0	mzspec:MSV000084314:MSV000080628:scan:26153	0.88	11	NoID
-0.0	mzspec:MSV000080628:bedding_20161031:scan:1660	0.88	11	NoID
-0.0	mzspec:MSV000082953:P3_D6:scan:1908	0.88	11	NoID
-0.0	mzspec:MSV000082331:C7_Hand_swab_pre_Apple_Apple2:scan:2910	0.88	11	NoID
-0.0	mzspec:MSV000082608:81763:scan:1680	0.88	10	NoID
