USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009940987	CCMSLIB00009940987	0.91	7	Suspect related to 9-Oxo-10E,12Z-octadecadienoic acid (predicted molecular formula: C11H16O4) with delta m/z -82.115 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010007025	CCMSLIB00010007025	0.87	6	Suspect related to trans-Traumatic acid (predicted molecular formula: C12H22O4) with delta m/z 2.016 (putative explanation: Pro->Val substitution|reduction; atomic difference: 2H|2H)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009990051	CCMSLIB00009990051	0.87	7	Suspect related to Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14 (predicted molecular formula: C12H20O3) with delta m/z -64.068 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010000620	CCMSLIB00010000620	0.87	7	Suspect related to Stearidonic acid methyl ester (predicted molecular formula: C12H20O3) with delta m/z -78.083 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009981809	CCMSLIB00009981809	0.86	7	Suspect related to Sclareolide (predicted molecular formula: C12H20O3) with delta m/z -38.053 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009988493	CCMSLIB00009988493	0.83	6	Suspect related to Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14 (predicted molecular formula: C10H20N3O3) with delta m/z -64.068 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009980375	CCMSLIB00009980375	0.83	6	Suspect related to Prostaglandin H1 (predicted molecular formula: C12H22O4) with delta m/z -124.089 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009920324	CCMSLIB00009920324	0.8	6	Suspect related to (.+/-.)7-epi-Jasmonic acid (predicted molecular formula: C12H20O3) with delta m/z 2.016 (putative explanation: Pro->Val substitution|reduction; atomic difference: 2H|2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009940764	CCMSLIB00009940764	0.78	6	Suspect related to 9-Oxo-10(E),12(E)-octadecadienoic acid (predicted molecular formula: C12H22O4) with delta m/z -64.068 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009931658	CCMSLIB00009931658	0.72	6	Suspect related to 13-Keto-9Z,11E-octadecadienoic acid (predicted molecular formula: C12H22O4) with delta m/z -64.068 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010002653	CCMSLIB00010002653	0.72	6	Suspect related to Undecanedioic acid (predicted molecular formula: C12H22O4) with delta m/z 14.016 (putative explanation: Asn->Gln substitution|Asp->Glu substitution|Gly->Ala substitution|Methylation|Ser->Thr substitution|Val->Leu/Ile substitution|chain elongation; atomic difference: 1C,2H|1C,2H|1C,2H|1C,2H|1C,2H|1C,2H|1C,2H)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009941155	CCMSLIB00009941155	0.72	7	Suspect related to 9S-Hydroxy-10E,12Z,15Z-octadecatrienoic acid (predicted molecular formula: C12H22O4) with delta m/z -64.068 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009938183	CCMSLIB00009938183	0.71	6	Suspect related to 5-Hexenoic acid, 6-[(2R,3S)-3-[[[(4-chloro-2-methylphenyl)sulfonyl]amino]methyl]bicyclo[2.2.2]oct-2-yl]-, (5Z)- (predicted molecular formula: unknown) with delta m/z -22.022 (putative explanation: unspecified; atomic difference: unspecified)	[M-C7H8ClNO2S+H]+	1
