Delta Mass	USI	Cosine	Matching Peaks	Status
-0.0	mzspec:MSV000083559:11713.16.F.16C:scan:1627	0.92	13	NoID
-0.0	mzspec:MSV000083559:11713.13.S.13C:scan:1591	0.91	13	NoID
0.0	mzspec:MSV000083559:11713.20.F.20A:scan:1595	0.91	13	NoID
0.0	mzspec:MSV000080627:ONR_Stool_30:scan:2081	0.9	14	NoID
0.0	mzspec:MSV000083559:11713.16.F.16D:scan:1648	0.9	13	NoID
0.0	mzspec:MSV000083559:11713.21.F.21E.P2:scan:1590	0.9	13	NoID
0.0	mzspec:MSV000088842:14C:scan:1878	0.9	12	NoID
0.0	mzspec:MSV000082629:18NAVY32_V2_20180413:scan:2193	0.9	12	NoID
0.0	mzspec:MSV000088842:32A:scan:1869	0.9	11	NoID
0.0	mzspec:MSV000083559:11713.21.S.21A:scan:1632	0.89	13	NoID
0.0	mzspec:MSV000083559:11713.18.F.18B:scan:1674	0.89	13	NoID
0.0	mzspec:MSV000083559:11713.15.S.15A:scan:1616	0.89	13	NoID
0.0	mzspec:MSV000083559:11713.22.S.22C:scan:1619	0.89	13	NoID
0.0	mzspec:MSV000083559:11713.9.F.9D:scan:1612	0.89	13	NoID
0.0	mzspec:MSV000083559:11713.4.S.4E:scan:1603	0.89	12	NoID
0.0	mzspec:MSV000083559:11713.1.F.1B:scan:1607	0.89	12	NoID
0.0	mzspec:MSV000082629:17NAVY22_V2_20170821:scan:2105	0.89	11	NoID
0.0	mzspec:MSV000083559:11713.10.O.10D:scan:1604	0.88	13	NoID
0.0	mzspec:MSV000083559:11713.10.S.10B:scan:1607	0.88	13	NoID
0.0	mzspec:MSV000083559:11713.1.F.1E:scan:1601	0.88	13	NoID
0.0	mzspec:MSV000083559:11713.16.O.16G:scan:1590	0.88	13	NoID
0.0	mzspec:MSV000083559:11713.4.F.4F:scan:1650	0.88	12	NoID
0.0	mzspec:MSV000083559:11713.2.F.2B:scan:1602	0.88	12	NoID
0.0	mzspec:MSV000083541:1mg:scan:2232	0.88	12	NoID
0.0	mzspec:MSV000083559:11713.17.F.17A:scan:1605	0.88	12	NoID
0.0	mzspec:MSV000082629:18NAVY27_V1_20180121:scan:2175	0.88	12	NoID
0.0	mzspec:MSV000083559:11713.17.S.17D:scan:1619	0.88	12	NoID
-0.0	mzspec:MSV000083559:11713.17.S.17B:scan:1619	0.88	12	NoID
0.0	mzspec:MSV000083559:11713.19.S.19G:scan:1605	0.88	12	NoID
-0.0	mzspec:MSV000083559:11713.9.O.9F:scan:1604	0.88	12	NoID
0.0	mzspec:MSV000083559:11713.11.O.11C:scan:1610	0.88	12	NoID
-0.0	mzspec:MSV000083559:11713.18.O.18G:scan:1600	0.88	12	NoID
-0.0	mzspec:MSV000088842:14B:scan:1867	0.88	11	NoID
-0.0	mzspec:MSV000088842:33D:scan:1873	0.88	11	NoID
0.0	mzspec:MSV000083475:7C6_8_26_song-51-s002-a04:scan:1692	0.88	11	NoID
-0.0	mzspec:MSV000088842:2C:scan:1855	0.88	10	NoID
0.0	mzspec:MSV000083559:11713.7.O.7D:scan:1620	0.87	13	NoID
0.0	mzspec:MSV000082433:M-316:scan:2054	0.87	13	NoID
0.0	mzspec:MSV000083559:11713.25.F.25G:scan:1660	0.87	12	NoID
-0.0	mzspec:MSV000083559:11713.13.S.13G:scan:1608	0.87	12	NoID
