USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005489359	CCMSLIB00005489359	0.96	9	Spectral Match to Tris(2-butoxyethyl) phosphate from NIST14 [IIN-based on: CCMSLIB00003139119]	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000579912	CCMSLIB00000579912	0.95	9	0321_Tri(butoxyethyl)phosphate	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000842056	CCMSLIB00000842056	0.95	9	MassbankEU:SM880602 Tri(butoxyethyl)phosphate|Tris(2-butoxyethyl) phosphate	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003140225	CCMSLIB00003140225	0.95	8	Spectral Match to Tris(2-butoxyethyl) phosphate from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005436304	CCMSLIB00005436304	0.94	9	Tris(2-butoxyethyl) phosphate	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003139108	CCMSLIB00003139108	0.93	8	Spectral Match to Tris(2-butoxyethyl) phosphate from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005760641	CCMSLIB00005760641	0.91	8	Massbank:LU061002 Tris(2-butoxyethyl) phosphate	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003137951	CCMSLIB00003137951	0.91	8	Spectral Match to Tris(2-butoxyethyl) phosphate from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000841631	CCMSLIB00000841631	0.91	8	MassbankEU:SM824402 Tri(butoxyethyl) phosphate|tris(2-butoxyethyl) phosphate	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010006124	CCMSLIB00010006124	0.9	8	Suspect related to p-tert-Octylphenol pentaglycol ether (predicted molecular formula: unknown) with delta m/z -28.056 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005489710	CCMSLIB00005489710	0.87	8	Spectral Match to Tris(2-butoxyethyl) phosphate from NIST14 [IIN-based on: CCMSLIB00003136142]	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003135475	CCMSLIB00003135475	0.85	7	Spectral Match to Tris(2-butoxyethyl) phosphate from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00006718060	CCMSLIB00006718060	0.84	8	Tris(2-butoxyethyl) phosphate (TBOEP)	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005772840	CCMSLIB00005772840	0.81	7	Massbank:AU246706 Tri(butoxyethyl)phosphate|tris(2-butoxyethyl) phosphate	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005489694	CCMSLIB00005489694	0.75	6	Spectral Match to Tris(2-butoxyethyl) phosphate from NIST14 [IIN-based on: CCMSLIB00003139119]	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005489550	CCMSLIB00005489550	0.75	8	Spectral Match to Tris(2-butoxyethyl) phosphate from NIST14 [IIN-based on: CCMSLIB00003138821]	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005489424	CCMSLIB00005489424	0.75	6	Spectral Match to Tris(2-butoxyethyl) phosphate from NIST14 [IIN-based on: CCMSLIB00003139119]	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005760793	CCMSLIB00005760793	0.74	6	Massbank:LU061003 Tris(2-butoxyethyl) phosphate	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003136497	CCMSLIB00003136497	0.73	6	Spectral Match to Tris(2-butoxyethyl) phosphate from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005761059	CCMSLIB00005761059	0.73	6	Massbank:LU061001 Tris(2-butoxyethyl) phosphate	M+H	1
