Delta Mass	USI	Cosine	Matching Peaks	Status
-0.0	mzspec:MSV000083559:11713.22.S.22F:scan:1689	0.98	16	NoID
0.0	mzspec:MSV000082433:M-661:scan:2134	0.97	16	NoID
0.0	mzspec:MSV000083559:11713.8.S.8A:scan:1691	0.97	16	NoID
0.0	mzspec:MSV000083559:11713.11.F.11G:scan:1663	0.97	16	NoID
0.0	mzspec:MSV000082433:M-557:scan:2119	0.96	15	NoID
0.0	mzspec:MSV000082433:M-437:scan:2130	0.96	15	NoID
0.0	mzspec:MSV000083559:11713.18.S.18F:scan:1685	0.96	15	NoID
0.0	mzspec:MSV000083559:11713.13.S.13E:scan:1675	0.96	15	NoID
0.0	mzspec:MSV000083559:11713.18.S.18A.WYH6:scan:1677	0.96	15	NoID
0.0	mzspec:MSV000083559:11713.1.S.1E:scan:1602	0.95	16	NoID
0.0	mzspec:MSV000083559:11713.11.O.11D_rep:scan:1645	0.95	16	NoID
0.01	mzspec:MSV000083559:11713.3.F.3A:scan:1708	0.95	15	NoID
0.0	mzspec:MSV000083559:11713.15.S.15F:scan:1690	0.95	15	NoID
0.0	mzspec:MSV000083559:11713.3.O.3B:scan:1623	0.95	15	NoID
0.0	mzspec:MSV000089313:14HM225:scan:1755	0.95	15	NoID
0.0	mzspec:MSV000083559:11713.4.O.4H:scan:1646	0.95	15	NoID
0.0	mzspec:MSV000082433:M-0029:scan:2143	0.95	15	NoID
0.0	mzspec:MSV000083559:11713.9.F.9B:scan:1678	0.95	15	NoID
0.0	mzspec:MSV000082433:M-198:scan:2144	0.95	15	NoID
-0.01	mzspec:MSV000083559:11713.4.F.4D:scan:1777	0.95	15	NoID
0.0	mzspec:MSV000083559:11713.5.F.5A:scan:1690	0.95	15	NoID
0.0	mzspec:MSV000083559:11713.1.C.1D:scan:1652	0.95	15	NoID
0.0	mzspec:MSV000083559:11713.6.O.6B:scan:1654	0.95	15	NoID
0.0	mzspec:MSV000083559:11713.22.O.22E:scan:1663	0.95	15	NoID
0.0	mzspec:MSV000082433:M-613:scan:2138	0.94	15	NoID
0.0	mzspec:MSV000080905:P4_EMP_7:scan:1600	0.94	15	NoID
0.0	mzspec:MSV000080905:P3_EMP_29:scan:1600	0.94	15	NoID
0.0	mzspec:MSV000083559:11713.16.S.16F:scan:1678	0.94	15	NoID
0.0	mzspec:MSV000083559:11713.8.F.8E:scan:1735	0.94	15	NoID
-0.01	mzspec:MSV000083559:11713.2.F.2H:scan:1688	0.94	15	NoID
0.0	mzspec:MSV000083559:11713.14.S.14D:scan:1677	0.94	15	NoID
0.0	mzspec:MSV000082433:M-446:scan:2097	0.94	15	NoID
0.0	mzspec:MSV000083559:11713.1.F.1E:scan:1648	0.94	15	NoID
0.0	mzspec:MSV000080629:89:scan:2135	0.94	15	NoID
0.0	mzspec:MSV000083559:11713.22.S.22D:scan:1705	0.94	15	NoID
0.0	mzspec:MSV000083559:11713.18.S.18E:scan:1689	0.94	15	NoID
0.0	mzspec:MSV000083559:11713.8.F.8F:scan:1665	0.93	15	NoID
-0.0	mzspec:MSV000083559:11713.14.O.14B:scan:1681	0.93	15	NoID
0.0	mzspec:MSV000082433:M-469:scan:2121	0.93	15	NoID
0.0	mzspec:MSV000082433:M-444:scan:2134	0.93	15	NoID
0.0	mzspec:MSV000083559:11713.22.S.22G:scan:1686	0.93	15	NoID
0.0	mzspec:MSV000083559:11713.20.S.20E:scan:1617	0.93	15	NoID
-0.01	mzspec:MSV000083559:11713.20.F.20C:scan:1643	0.93	15	NoID
0.0	mzspec:MSV000079709:group1_P1_D9:scan:2149	0.93	14	NoID
-0.0	mzspec:MSV000079697:group1_P2_A11:scan:2141	0.93	14	NoID
0.0	mzspec:MSV000079697:group1_P2_B1:scan:2140	0.93	14	NoID
0.0	mzspec:MSV000079710:group1_P2_B1:scan:2140	0.93	14	NoID
0.0	mzspec:MSV000082433:M-0011:scan:2132	0.93	14	NoID
0.0	mzspec:MSV000083559:11713.22.S.22E:scan:1681	0.93	14	NoID
0.0	mzspec:MSV000079707:group3_P1_B11:scan:2146	0.93	14	NoID
0.0	mzspec:MSV000079697:group3_P1_B11:scan:2146	0.93	14	NoID
0.0	mzspec:MSV000079697:group1_P1_D9:scan:2149	0.93	14	NoID
-0.0	mzspec:MSV000079710:group1_P2_A11:scan:2141	0.93	14	NoID
0.0	mzspec:MSV000080627:ONR_Stool_30:scan:2103	0.93	14	NoID
0.0	mzspec:MSV000082433:498:scan:2123	0.93	14	NoID
0.0	mzspec:MSV000083559:11713.10.S.10D:scan:1720	0.93	14	NoID
0.0	mzspec:MSV000088842:36E:scan:1924	0.93	12	NoID
0.0	mzspec:MSV000083559:11713.19.S.19E:scan:1614	0.92	15	NoID
-0.0	mzspec:MSV000083559:11713.20.S.20A:scan:1597	0.92	15	NoID
0.0	mzspec:MSV000082433:M-204:scan:2136	0.92	15	NoID
0.0	mzspec:MSV000079706:group3_P2_H6:scan:2138	0.92	14	NoID
0.0	mzspec:MSV000079712:group4_P1_B1:scan:2151	0.92	14	NoID
0.0	mzspec:MSV000080627:ONR_Stool_24:scan:2095	0.92	14	NoID
0.0	mzspec:MSV000082433:M-377:scan:2124	0.92	14	NoID
0.0	mzspec:MSV000083559:11713.21.S.21F:scan:1684	0.92	14	NoID
0.0	mzspec:MSV000082433:M-653:scan:2174	0.92	14	NoID
0.0	mzspec:MSV000083559:11713.2.O.2D:scan:1651	0.92	14	NoID
0.0	mzspec:MSV000079697:group2_P2_E4:scan:2184	0.92	14	NoID
0.0	mzspec:MSV000083559:11713.3.S.3C:scan:1634	0.92	14	NoID
0.0	mzspec:MSV000082433:M-635:scan:2136	0.92	14	NoID
0.0	mzspec:MSV000079717:group2_P2_E4:scan:2184	0.92	14	NoID
0.0	mzspec:MSV000083559:11713.2.C.2A:scan:1632	0.92	14	NoID
0.0	mzspec:MSV000079697:group1_P2_D4:scan:2128	0.92	14	NoID
-0.01	mzspec:MSV000079697:group1_P2_H6:scan:2181	0.92	14	NoID
0.0	mzspec:MSV000079697:group5_P1_C8:scan:2152	0.92	14	NoID
0.0	mzspec:MSV000083541:S2_blank_90EtOH_171006063345:scan:2242	0.92	14	NoID
0.0	mzspec:MSV000079697:group2_P2_F10:scan:2184	0.92	14	NoID
0.0	mzspec:MSV000083559:11713.5.S.5A:scan:1632	0.92	14	NoID
0.0	mzspec:MSV000079697:group4_P1_B1:scan:2151	0.92	14	NoID
0.01	mzspec:MSV000079697:group1_P1_G5:scan:2167	0.92	14	NoID
0.01	mzspec:MSV000079710:group1_P1_G5:scan:2167	0.92	14	NoID
0.0	mzspec:MSV000079709:group1_P2_D4:scan:2128	0.92	14	NoID
0.0	mzspec:MSV000079697:group3_P1_A8:scan:2177	0.92	14	NoID
0.0	mzspec:MSV000079720:group5_P1_C8:scan:2152	0.92	14	NoID
0.0	mzspec:MSV000083559:11713.17.F.17C:scan:1740	0.92	14	NoID
0.0	mzspec:MSV000082433:548:scan:2132	0.92	14	NoID
0.0	mzspec:MSV000083559:11713.8.F.8A:scan:1697	0.92	14	NoID
0.0	mzspec:MSV000079697:group3_P2_H6:scan:2138	0.92	14	NoID
0.0	mzspec:MSV000079720:group5_P1_D10:scan:2151	0.92	14	NoID
0.0	mzspec:MSV000083559:11713.13.F.13B:scan:1686	0.92	14	NoID
-0.0	mzspec:MSV000082433:516:scan:2102	0.92	14	NoID
0.0	mzspec:MSV000079697:group4_P2_C2:scan:2141	0.92	14	NoID
0.0	mzspec:MSV000083559:11713.9.S.9B:scan:1731	0.92	14	NoID
0.0	mzspec:MSV000079697:group5_P1_D10:scan:2151	0.92	14	NoID
0.0	mzspec:MSV000079718:group2_P2_F10:scan:2184	0.92	14	NoID
0.0	mzspec:MSV000079714:group4_P2_C2:scan:2141	0.92	14	NoID
0.0	mzspec:MSV000083559:11713.11.S.11D:scan:1696	0.92	14	NoID
0.0	mzspec:MSV000079707:group3_P1_A8:scan:2177	0.92	14	NoID
-0.01	mzspec:MSV000079710:group1_P2_H6:scan:2181	0.92	14	NoID
-0.0	mzspec:MSV000085944:skin_11_30_UB:scan:1804	0.92	13	NoID
-0.0	mzspec:MSV000088842:10B:scan:1930	0.92	13	NoID
0.0	mzspec:MSV000083320:99352:scan:2304	0.92	13	NoID
0.0	mzspec:MSV000083559:11713.12.O.12A:scan:1626	0.91	15	NoID
0.0	mzspec:MSV000083559:11713.23.S.23B:scan:1612	0.91	14	NoID
0.0	mzspec:MSV000079710:group1_P2_C1:scan:2154	0.91	14	NoID
0.0	mzspec:MSV000079697:group1_P2_C2:scan:2169	0.91	14	NoID
0.0	mzspec:MSV000079697:group5_P2_E5:scan:2091	0.91	14	NoID
0.0	mzspec:MSV000079697:group2_P1_C3:scan:2122	0.91	14	NoID
0.0	mzspec:MSV000079697:group5_P1_C5:scan:2148	0.91	14	NoID
0.0	mzspec:MSV000083559:11713.6.S.6D:scan:1688	0.91	14	NoID
0.0	mzspec:MSV000080627:ONR_Stool_36:scan:2083	0.91	14	NoID
0.0	mzspec:MSV000079714:group4_P2_F6:scan:2131	0.91	14	NoID
0.0	mzspec:MSV000079710:group1_P1_G6:scan:2141	0.91	14	NoID
0.0	mzspec:MSV000079697:group5_P1_D8:scan:2145	0.91	14	NoID
0.0	mzspec:MSV000079697:group4_P1_G3:scan:2148	0.91	14	NoID
0.0	mzspec:MSV000079710:group1_P1_G9:scan:2165	0.91	14	NoID
-0.0	mzspec:MSV000079714:group4_P2_D4:scan:2121	0.91	14	NoID
0.0	mzspec:MSV000079697:group5_P1_E9:scan:2153	0.91	14	NoID
0.0	mzspec:MSV000079697:group1_P1_G9:scan:2165	0.91	14	NoID
0.0	mzspec:MSV000079710:group1_P1_G3:scan:2137	0.91	14	NoID
