Delta Mass	USI	Cosine	Matching Peaks	Status
0.01	mzspec:MSV000081351:39135:scan:1672	0.9	7	NoID
-0.01	mzspec:MSV000081952:PHT_20_079_Cort_1200:scan:1495	0.87	6	NoID
-0.01	mzspec:MSV000083077:PHT_20_079_Cort_1200:scan:1495	0.87	6	NoID
0.02	mzspec:MSV000079707:group3_P1_E7:scan:1514	0.85	7	NoID
0.02	mzspec:MSV000079697:group3_P1_E7:scan:1514	0.85	7	NoID
0.02	mzspec:MSV000079697:group1_P2_G4:scan:1335	0.84	7	NoID
0.02	mzspec:MSV000079710:group1_P2_G4:scan:1335	0.84	7	NoID
0.02	mzspec:MSV000079714:group4_P2_G1:scan:1442	0.83	7	NoID
0.02	mzspec:MSV000079697:group4_P2_G1:scan:1442	0.83	7	NoID
0.02	mzspec:MSV000079707:group3_P1_E8:scan:1463	0.83	6	NoID
0.02	mzspec:MSV000079710:group1_P2_G8:scan:1360	0.83	6	NoID
0.02	mzspec:MSV000079697:group1_P2_G8:scan:1360	0.83	6	NoID
0.02	mzspec:MSV000079697:group3_P1_E8:scan:1463	0.83	6	NoID
0.02	mzspec:MSV000079710:group1_P2_G10:scan:1378	0.83	6	NoID
0.02	mzspec:MSV000079697:group1_P2_G10:scan:1378	0.83	6	NoID
0.01	mzspec:MSV000079707:group3_P1_E4:scan:1399	0.83	5	NoID
0.01	mzspec:MSV000079697:group3_P1_E4:scan:1399	0.83	5	NoID
0.02	mzspec:MSV000079714:group4_P2_G2:scan:1434	0.82	7	NoID
0.02	mzspec:MSV000079697:group4_P2_G2:scan:1434	0.82	7	NoID
-0.01	mzspec:MSV000083077:PHT_20_123_Cort_1200:scan:1481	0.82	6	NoID
0.02	mzspec:MSV000079697:group3_P1_E3:scan:1377	0.81	6	NoID
0.02	mzspec:MSV000079697:group3_P1_E5:scan:1373	0.81	6	NoID
0.02	mzspec:MSV000079697:group3_P1_D10:scan:1386	0.81	6	NoID
0.02	mzspec:MSV000079697:group3_P1_E1:scan:1418	0.81	6	NoID
0.02	mzspec:MSV000079697:group3_P1_E9:scan:1380	0.81	6	NoID
0.02	mzspec:MSV000079697:group3_P1_E2:scan:1392	0.81	6	NoID
0.02	mzspec:MSV000079707:group3_P1_E1:scan:1418	0.81	6	NoID
0.02	mzspec:MSV000079707:group3_P1_E5:scan:1373	0.81	6	NoID
0.02	mzspec:MSV000079707:group3_P1_E2:scan:1392	0.81	6	NoID
0.02	mzspec:MSV000079707:group3_P1_E9:scan:1380	0.81	6	NoID
0.02	mzspec:MSV000079707:group3_P1_D10:scan:1386	0.81	6	NoID
0.02	mzspec:MSV000079707:group3_P1_E3:scan:1377	0.81	6	NoID
0.01	mzspec:MSV000080335:2_silver_col_12:scan:1578	0.81	5	NoID
0.02	mzspec:MSV000079697:group3_P1_D11:scan:1384	0.8	6	NoID
0.02	mzspec:MSV000079707:group3_P1_D11:scan:1384	0.8	6	NoID
0.02	mzspec:MSV000079707:group3_P1_D9:scan:1367	0.8	6	NoID
0.02	mzspec:MSV000079697:group3_P1_D9:scan:1367	0.8	6	NoID
-0.01	mzspec:MSV000083077:PHT_20_023_Cort_1900:scan:1536	0.8	5	NoID
-0.01	mzspec:MSV000081952:PHT_20_023_Cort_1900:scan:1536	0.8	5	NoID
0.02	mzspec:MSV000079697:group3_P1_D8:scan:1389	0.79	6	NoID
0.02	mzspec:MSV000079707:group3_P1_D8:scan:1389	0.79	6	NoID
0.02	mzspec:MSV000084314:MSV000081351:scan:150993	0.78	6	NoID
0.02	mzspec:MSV000079697:group3_P1_D7:scan:1386	0.78	6	NoID
0.02	mzspec:MSV000079707:group3_P1_D7:scan:1386	0.78	6	NoID
0.0	mzspec:MSV000083300:BP000098478_p:scan:1350	0.78	5	NoID
0.01	mzspec:MSV000083077:PHT_20_120_Cort_1600:scan:1470	0.77	5	NoID
0.01	mzspec:MSV000088842:16E:scan:1308	0.76	5	NoID
0.0	mzspec:MSV000083077:PHT_20_129_Cort_1200:scan:1487	0.75	5	NoID
-0.03	mzspec:MSV000088646:222065_Y2:scan:1451	0.74	7	NoID
