file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G78957_5x_15ul_RG4_01_19643	0.01	mzspec:MSV000084900:G78957_5x_15ul_RG4_01_19643:scan:818	1	0.81	7	MSV000084900	NoID	MSV000084900	G78957_5x_15ul_RG4_01_19643.mzXML	yogurt_cow
mzspec:MSV000084900:G79221_2x_5ul_RD12_01_19160	0.01	mzspec:MSV000084900:G79221_2x_5ul_RD12_01_19160:scan:820	1	0.78	6	MSV000084900	NoID	MSV000084900	G79221_2x_5ul_RD12_01_19160.mzXML	complex
mzspec:MSV000084900:G79679_5x_RB11_01_19483	0.0	mzspec:MSV000084900:G79679_5x_RB11_01_19483:scan:798	1	0.77	5	MSV000084900	NoID	MSV000084900	G79679_5x_RB11_01_19483.mzXML	salami
mzspec:MSV000084900:G86764_1x_RA12_01_21738	0.0	mzspec:MSV000084900:G86764_1x_RA12_01_21738:scan:778	1	0.75	6	MSV000084900	NoID	MSV000084900	G86764_1x_RA12_01_21738.mzXML	Chlamydomonas reinhardtii
mzspec:MSV000084900:G79732_5x_rerun_10ul_RB8_01_19588	0.0	mzspec:MSV000084900:G79732_5x_rerun_10ul_RB8_01_19588:scan:813	1	0.73	6	MSV000084900	NoID	MSV000084900	G79732_5x_rerun_10ul_RB8_01_19588.mzXML	yogurt_cow
mzspec:MSV000084900:G79521_1x_BC2_01_20158	0.0	mzspec:MSV000084900:G79521_1x_BC2_01_20158:scan:788	1	0.72	7	MSV000084900	NoID	MSV000084900	G79521_1x_BC2_01_20158.mzXML	complex
mzspec:MSV000084900:G72720_BG12_01_18752	0.0	mzspec:MSV000084900:G72720_BG12_01_18752:scan:818	1	0.72	6	MSV000084900	NoID	MSV000084900	G72720_BG12_01_18752.mzXML	complex
mzspec:MSV000084900:G73468_5x_rerun_10ul_RA6_01_19584	0.0	mzspec:MSV000084900:G73468_5x_rerun_10ul_RA6_01_19584:scan:816	1	0.72	5	MSV000084900	NoID	MSV000084900	G73468_5x_rerun_10ul_RA6_01_19584.mzXML	rye
mzspec:MSV000084900:G75120_5x_rerun_14ul_RC6_01_19592	0.01	mzspec:MSV000084900:G75120_5x_rerun_14ul_RC6_01_19592:scan:817	1	0.72	5	MSV000084900	NoID	MSV000084900	G75120_5x_rerun_14ul_RC6_01_19592.mzXML	complex
mzspec:MSV000084900:G73458_2x_RH10_01_19429	0.0	mzspec:MSV000084900:G73458_2x_RH10_01_19429:scan:817	1	0.7	5	MSV000084900	NoID	MSV000084900	G73458_2x_RH10_01_19429.mzXML	apricot
