file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G86800_1x_RH8_01_23399	-0.0	mzspec:MSV000084900:G86800_1x_RH8_01_23399:scan:1856	1	0.75	8	MSV000084900	NoID	MSV000084900	G86800_1x_RH8_01_23399.mzXML	garbanzo bean
mzspec:MSV000084900:G79728_1x_10ul_RD3_01_20303	0.0	mzspec:MSV000084900:G79728_1x_10ul_RD3_01_20303:scan:2105	1	0.74	6	MSV000084900	NoID	MSV000084900	G79728_1x_10ul_RD3_01_20303.mzXML	purple cabbage
mzspec:MSV000084900:G75132_RC9_01_18371	0.0	mzspec:MSV000084900:G75132_RC9_01_18371:scan:1840	1	0.73	7	MSV000084900	NoID	MSV000084900	G75132_RC9_01_18371.mzXML	golden flaxseed
mzspec:MSV000084900:G86973_1x_RH4_01_26470	-0.0	mzspec:MSV000084900:G86973_1x_RH4_01_26470:scan:2152	1	0.73	7	MSV000084900	NoID	MSV000084900	G86973_1x_RH4_01_26470.mzXML	plant
mzspec:MSV000084900:G79748_5x_BH12_01_20069	0.0	mzspec:MSV000084900:G79748_5x_BH12_01_20069:scan:2148	1	0.73	7	MSV000084900	NoID	MSV000084900	G79748_5x_BH12_01_20069.mzXML	complex
mzspec:MSV000084900:18NAVY30_v1_lun_10_BG9_01_39721	0.0	mzspec:MSV000084900:18NAVY30_v1_lun_10_BG9_01_39721:scan:2151	1	0.72	8	MSV000084900	NoID	MSV000084900	18NAVY30_v1_lun_10_BG9_01_39721.mzXML	almond
mzspec:MSV000084900:72504_1x_BH8_01_17502	-0.0	mzspec:MSV000084900:72504_1x_BH8_01_17502:scan:1855	1	0.71	8	MSV000084900	NoID	MSV000084900	72504_1x_BH8_01_17502.mzXML	turkish fig
mzspec:MSV000084900:18NAVY28_v1_sup_3_GG12_01_39614	0.0	mzspec:MSV000084900:18NAVY28_v1_sup_3_GG12_01_39614:scan:2176	1	0.71	8	MSV000084900	NoID	MSV000084900	18NAVY28_v1_sup_3_GG12_01_39614.mzXML	broccoli
mzspec:MSV000084900:G78919_RA2_01_17522	0.0	mzspec:MSV000084900:G78919_RA2_01_17522:scan:2142	1	0.71	8	MSV000084900	NoID	MSV000084900	G78919_RA2_01_17522.mzXML	brown rice
mzspec:MSV000084900:G79214_5x_BE8_01_20011	-0.0	mzspec:MSV000084900:G79214_5x_BE8_01_20011:scan:2131	1	0.71	7	MSV000084900	NoID	MSV000084900	G79214_5x_BE8_01_20011.mzXML	oat
mzspec:MSV000084900:G79277_1x_RD8_01_20308	0.0	mzspec:MSV000084900:G79277_1x_RD8_01_20308:scan:2142	1	0.71	6	MSV000084900	NoID	MSV000084900	G79277_1x_RD8_01_20308.mzXML	black mission fig
mzspec:MSV000084900:G79750_5x_10ul_BA10_01_19877	0.0	mzspec:MSV000084900:G79750_5x_10ul_BA10_01_19877:scan:1850	1	0.71	6	MSV000084900	NoID	MSV000084900	G79750_5x_10ul_BA10_01_19877.mzXML	complex
mzspec:MSV000084900:18NAVY30_v1_lun_5_BB9_01_39711	0.0	mzspec:MSV000084900:18NAVY30_v1_lun_5_BB9_01_39711:scan:2151	1	0.7	7	MSV000084900	NoID	MSV000084900	18NAVY30_v1_lun_5_BB9_01_39711.mzXML	grape
