Delta Mass	USI	Cosine	Matching Peaks	Status
-0.01	mzspec:MSV000083559:11713.25.S.25E:scan:1222	0.9	8	NoID
0.01	mzspec:MSV000084314:MSV000083559:scan:127003	0.87	9	NoID
-0.0	mzspec:MSV000083559:11713.21.S.21C:scan:1211	0.85	8	NoID
0.04	mzspec:MSV000084314:MSV000079697:scan:180220	0.85	7	NoID
0.0	mzspec:MSV000082433:116:scan:1426	0.84	8	NoID
-0.04	mzspec:MSV000083320:99519:scan:1771	0.84	7	NoID
0.0	mzspec:MSV000083559:11713.2.O.2G:scan:1234	0.83	7	NoID
0.04	mzspec:MSV000082433:M-441:scan:1190	0.82	7	NoID
0.04	mzspec:MSV000082433:M-615:scan:1198	0.81	7	NoID
-0.0	mzspec:MSV000082433:162:scan:1460	0.81	7	NoID
-0.04	mzspec:MSV000083320:99410:scan:1777	0.81	7	NoID
-0.04	mzspec:MSV000083320:99322:scan:1820	0.8	7	NoID
-0.04	mzspec:MSV000083320:99678:scan:1813	0.8	7	NoID
-0.04	mzspec:MSV000083320:99575:scan:1771	0.8	7	NoID
-0.0	mzspec:MSV000082433:M-220:scan:1493	0.8	7	NoID
-0.04	mzspec:MSV000083320:99548:scan:1775	0.8	7	NoID
-0.04	mzspec:MSV000083320:99605:scan:1786	0.8	7	NoID
-0.04	mzspec:MSV000083320:99545:scan:1767	0.8	7	NoID
-0.04	mzspec:MSV000083320:99372:scan:1782	0.8	7	NoID
-0.04	mzspec:MSV000083320:99670:scan:1765	0.8	7	NoID
-0.04	mzspec:MSV000083320:99413:scan:1780	0.79	7	NoID
-0.04	mzspec:MSV000083320:99679:scan:1789	0.79	7	NoID
0.04	mzspec:MSV000082433:M-359:scan:1205	0.79	7	NoID
-0.0	mzspec:MSV000082433:868:scan:1398	0.79	7	NoID
-0.04	mzspec:MSV000083320:99538:scan:1775	0.79	7	NoID
-0.04	mzspec:MSV000083320:99395:scan:1798	0.79	7	NoID
-0.04	mzspec:MSV000079697:group1_P1_D11:scan:1579	0.79	7	NoID
-0.04	mzspec:MSV000079709:group1_P1_D11:scan:1579	0.79	7	NoID
-0.04	mzspec:MSV000083320:99576:scan:1760	0.79	6	NoID
-0.0	mzspec:MSV000083559:11713.6.S.6F:scan:1210	0.78	8	NoID
-0.04	mzspec:MSV000079717:group2_P2_D9:scan:1583	0.78	7	NoID
-0.04	mzspec:MSV000083320:BLANK2_2C:scan:1792	0.78	7	NoID
-0.04	mzspec:MSV000083320:99320:scan:1776	0.78	7	NoID
0.04	mzspec:MSV000083320:99422:scan:1616	0.78	7	NoID
-0.0	mzspec:MSV000083559:11713.7.S.7B:scan:1218	0.78	7	NoID
-0.04	mzspec:MSV000079720:group5_P1_C9:scan:1579	0.78	7	NoID
-0.04	mzspec:MSV000083320:99437:scan:1762	0.78	7	NoID
0.0	mzspec:MSV000083559:11713.17.O.17F:scan:1305	0.78	7	NoID
-0.04	mzspec:MSV000079712:group4_P1_A2:scan:1580	0.78	7	NoID
-0.04	mzspec:MSV000079697:group4_P1_A2:scan:1580	0.78	7	NoID
-0.04	mzspec:MSV000079697:group5_P1_C9:scan:1579	0.78	7	NoID
-0.04	mzspec:MSV000079697:group2_P2_D9:scan:1583	0.78	7	NoID
-0.04	mzspec:MSV000083320:99326:scan:1810	0.78	7	NoID
-0.04	mzspec:MSV000083320:99574:scan:1758	0.78	6	NoID
0.04	mzspec:MSV000082433:866:scan:1190	0.78	6	NoID
-0.04	mzspec:MSV000083320:99393:scan:1803	0.78	6	NoID
-0.04	mzspec:MSV000083320:99735:scan:1798	0.78	6	NoID
