file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxaname_alternative	Taxa_NCBI	Taxa_Assigment	ReDU_Availability	Blank	QC
mzspec:MSV000088570:Fusicatenibacter_saccharivorans_DSM_26062_T72_NoBileSalts	0.0	mzspec:MSV000088570:Fusicatenibacter_saccharivorans_DSM_26062_T72_NoBileSalts:scan:2247	1	1.0	9	MSV000088570	NoID	MSV000088570/ccms_peak/In_Vitro_RAW_Data/Plate_B_In_VITRO/Fusicatenibacter_saccharivorans_DSM_26062_T72_NoBileSalts.mzML	MSV000088570/Fusicatenibacter_saccharivorans_DSM_26062_T72_NoBileSalts.mzML	MSV000088570	Fusicatenibacter saccharivorans DSM 26062	Fusicatenibacter saccharivorans	1150298	manual	Yes	No	No
mzspec:MSV000088570:Parabacteroides_merdae_CL03T12C32_T72_BileSaltsAdded	0.0	mzspec:MSV000088570:Parabacteroides_merdae_CL03T12C32_T72_BileSaltsAdded:scan:2266	1	1.0	9	MSV000088570	NoID	MSV000088570/ccms_peak/In_Vitro_RAW_Data/Plate_D_In_VITRO/Parabacteroides_merdae_CL03T12C32_T72_BileSaltsAdded.mzML	MSV000088570/Parabacteroides_merdae_CL03T12C32_T72_BileSaltsAdded.mzML	MSV000088570	Parabacteroides merdae CL03T12C32		999420	automatic	Yes	No	No
mzspec:MSV000088570:Akkermansia_muciniphila_BAA-835_T00_NoBileSalts	0.0	mzspec:MSV000088570:Akkermansia_muciniphila_BAA-835_T00_NoBileSalts:scan:2242	1	1.0	9	MSV000088570	NoID	MSV000088570/ccms_peak/In_Vitro_RAW_Data/Plate_A_In_VITRO/Akkermansia_muciniphila_BAA-835_T00_NoBileSalts.mzML	MSV000088570/Akkermansia_muciniphila_BAA-835_T00_NoBileSalts.mzML	MSV000088570	Akkermansia muciniphila BAA-835	Akkermansia muciniphila ATCC BAA-835	349741	manual	Yes	No	No
mzspec:MSV000088570:Bacteroides_ovatus_ATCC8483_T00_BileSaltsAdded	0.0	mzspec:MSV000088570:Bacteroides_ovatus_ATCC8483_T00_BileSaltsAdded:scan:2241	1	1.0	9	MSV000088570	NoID	MSV000088570/ccms_peak/In_Vitro_RAW_Data/Plate_C_In_VITRO/Bacteroides_ovatus_ATCC8483_T00_BileSaltsAdded.mzML	MSV000088570/Bacteroides_ovatus_ATCC8483_T00_BileSaltsAdded.mzML	MSV000088570	Bacteroides ovatus ATCC8483	Bacteroides ovatus ATCC 8483	411476	manual	Yes	No	No
mzspec:MSV000088570:Lactobacillus_rhamnosus_ATCC_8530_T00_NoBileSalts	0.0	mzspec:MSV000088570:Lactobacillus_rhamnosus_ATCC_8530_T00_NoBileSalts:scan:2273	1	1.0	9	MSV000088570	NoID	MSV000088570/ccms_peak/In_Vitro_RAW_Data/Plate_A_In_VITRO/Lactobacillus_rhamnosus_ATCC_8530_T00_NoBileSalts.mzML	MSV000088570/Lactobacillus_rhamnosus_ATCC_8530_T00_NoBileSalts.mzML	MSV000088570	Lactobacillus rhamnosus ATCC 8530	Lacticaseibacillus rhamnosus ATCC 8530	1088720	automatic	Yes	No	No
mzspec:MSV000088570:Lactobacillus_plantarum_ATCC_BAA793_T72_NoBileSalts	0.0	mzspec:MSV000088570:Lactobacillus_plantarum_ATCC_BAA793_T72_NoBileSalts:scan:2281	1	1.0	9	MSV000088570	NoID	MSV000088570/ccms_peak/In_Vitro_RAW_Data/Plate_B_In_VITRO/Lactobacillus_plantarum_ATCC_BAA793_T72_NoBileSalts.mzML	MSV000088570/Lactobacillus_plantarum_ATCC_BAA793_T72_NoBileSalts.mzML	MSV000088570	Lactobacillus plantarum ATCC BAA793	Lactiplantibacillus plantarum	1590	manual	Yes	No	No
mzspec:MSV000088570:Prevotella_stercorea_DSM_18206_T72_BileSaltsAdded	0.0	mzspec:MSV000088570:Prevotella_stercorea_DSM_18206_T72_BileSaltsAdded:scan:2261	1	1.0	9	MSV000088570	NoID	MSV000088570/ccms_peak/In_Vitro_RAW_Data/Plate_D_In_VITRO/Prevotella_stercorea_DSM_18206_T72_BileSaltsAdded.mzML	MSV000088570/Prevotella_stercorea_DSM_18206_T72_BileSaltsAdded.mzML	MSV000088570	Prevotella stercorea DSM 18206		1002367	automatic	Yes	No	No
mzspec:MSV000088570:Clostridium_sporogenes_ATCC_15579_T00_BileSaltsAdded	0.0	mzspec:MSV000088570:Clostridium_sporogenes_ATCC_15579_T00_BileSaltsAdded:scan:2239	1	1.0	9	MSV000088570	NoID	MSV000088570/ccms_peak/In_Vitro_RAW_Data/Plate_C_In_VITRO/Clostridium_sporogenes_ATCC_15579_T00_BileSaltsAdded.mzML	MSV000088570/Clostridium_sporogenes_ATCC_15579_T00_BileSaltsAdded.mzML	MSV000088570	Clostridium sporogenes ATCC 15579		471871	automatic	Yes	No	No
mzspec:MSV000088570:Bacteroides_thetatiotaomicron_ATCC29741_T72_BileSaltsAdded	0.0	mzspec:MSV000088570:Bacteroides_thetatiotaomicron_ATCC29741_T72_BileSaltsAdded:scan:2295	1	1.0	9	MSV000088570	NoID	MSV000088570/ccms_peak/In_Vitro_RAW_Data/Plate_D_In_VITRO/Bacteroides_thetatiotaomicron_ATCC29741_T72_BileSaltsAdded.mzML	MSV000088570/Bacteroides_thetatiotaomicron_ATCC29741_T72_BileSaltsAdded.mzML	MSV000088570	Bacteroides thetatiotaomicron ATCC29741	Bacteroides thetaiotaomicron	818	manual	Yes	No	No
mzspec:MSV000088570:Collinsella_aerofaciens_strain_DSM_3979_T72_NoBileSalts	0.0	mzspec:MSV000088570:Collinsella_aerofaciens_strain_DSM_3979_T72_NoBileSalts:scan:2230	1	1.0	9	MSV000088570	NoID	MSV000088570/ccms_peak/In_Vitro_RAW_Data/Plate_B_In_VITRO/Collinsella_aerofaciens_strain_DSM_3979_T72_NoBileSalts.mzML	MSV000088570/Collinsella_aerofaciens_strain_DSM_3979_T72_NoBileSalts.mzML	MSV000088570	Collinsella aerofaciens strain DSM 3979	Collinsella aerofaciens	74426	manual	Yes	No	No
