Delta Mass	USI	Cosine	Matching Peaks	Status
-0.0	mzspec:MSV000082493:DM000078552_RA7_01_28941:scan:1896	0.79	8	NoID
-0.0	mzspec:MSV000082493:DM000088889_RF8_01_28679:scan:1886	0.78	8	NoID
-0.0	mzspec:MSV000082493:DM000078497_RE2_01_28989:scan:1865	0.78	8	NoID
-0.0	mzspec:MSV000082493:DM000078404_RF7_01_28787:scan:1880	0.78	8	NoID
-0.0	mzspec:MSV000082493:DM000078118_RG12_01_28697:scan:1875	0.78	7	NoID
-0.0	mzspec:MSV000082493:DM000077527_RE7_01_28557:scan:1886	0.78	7	NoID
-0.0	mzspec:MSV000082493:DM000088362_RD1_01_28538:scan:1899	0.77	7	NoID
-0.0	mzspec:MSV000082493:DM000085908_RB11_01_28959:scan:1892	0.77	7	NoID
-0.0	mzspec:MSV000082493:DM000087979_RF8_01_28896:scan:1892	0.77	7	NoID
-0.0	mzspec:MSV000082493:DM000085696_RC8_01_28749:scan:1886	0.77	7	NoID
-0.0	mzspec:MSV000082493:DM000088854_RE6_01_29346:scan:1878	0.77	7	NoID
-0.0	mzspec:MSV000082493:DM000078384_RE5_01_28663:scan:1890	0.77	7	NoID
0.0	mzspec:MSV000082493:DM000086090_RG7_01_29276:scan:1885	0.76	8	NoID
0.0	mzspec:MSV000082493:DM000086017_RG4_01_28797:scan:1887	0.76	7	NoID
-0.0	mzspec:MSV000082493:DM000085825_RC11_01_28752:scan:1895	0.76	7	NoID
-0.0	mzspec:MSV000082493:DM000077967_RH2_01_28591:scan:1889	0.76	7	NoID
-0.0	mzspec:MSV000082493:DM000085977_RG12_01_28588:scan:1894	0.76	7	NoID
-0.0	mzspec:MSV000082493:DM000087713_RB6_01_28842:scan:1904	0.76	7	NoID
-0.0	mzspec:MSV000082493:DM000085884_RC8_01_28969:scan:1883	0.76	7	NoID
0.0	mzspec:MSV000082493:DM000085987_RB4_01_28623:scan:1891	0.76	7	NoID
0.0	mzspec:MSV000082493:DM000091184_RH3_01_29028:scan:1881	0.76	7	NoID
0.0	mzspec:MSV000082493:DM000089110_RA2_01_29289:scan:1875	0.76	7	NoID
-0.0	mzspec:MSV000082493:DM000077487_RE2_01_28660:scan:1897	0.76	7	NoID
-0.0	mzspec:MSV000082493:DM000077291_RC6_01_28747:scan:1898	0.76	7	NoID
