file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G86984_1x_rerun_RE3_01_26500	-0.04	mzspec:MSV000084900:G86984_1x_rerun_RE3_01_26500:scan:721	1	0.92	8	MSV000084900	NoID	MSV000084900	G86984_1x_rerun_RE3_01_26500.mzXML	plant
mzspec:MSV000084900:G86983_1x_BA3_01_26364	-0.04	mzspec:MSV000084900:G86983_1x_BA3_01_26364:scan:714	1	0.91	8	MSV000084900	NoID	MSV000084900	G86983_1x_BA3_01_26364.mzXML	plant
mzspec:MSV000084900:G73476_1x_10ul_RE2_01_19829	-0.04	mzspec:MSV000084900:G73476_1x_10ul_RE2_01_19829:scan:728	1	0.9	8	MSV000084900	NoID	MSV000084900	G73476_1x_10ul_RE2_01_19829.mzXML	plant
mzspec:MSV000084900:G86954_1x_rerun_RC7_01_26504	-0.04	mzspec:MSV000084900:G86954_1x_rerun_RC7_01_26504:scan:724	1	0.88	8	MSV000084900	NoID	MSV000084900	G86954_1x_rerun_RC7_01_26504.mzXML	plant
mzspec:MSV000084900:G86974_1x_BB4_01_26382	-0.04	mzspec:MSV000084900:G86974_1x_BB4_01_26382:scan:717	1	0.87	8	MSV000084900	NoID	MSV000084900	G86974_1x_BB4_01_26382.mzXML	plant
mzspec:MSV000084900:G86977_1x_BA5_01_26368	-0.04	mzspec:MSV000084900:G86977_1x_BA5_01_26368:scan:714	1	0.85	8	MSV000084900	NoID	MSV000084900	G86977_1x_BA5_01_26368.mzXML	plant
mzspec:MSV000084900:G73470_1x_10ul_RA8_01_19788	-0.04	mzspec:MSV000084900:G73470_1x_10ul_RA8_01_19788:scan:731	1	0.84	8	MSV000084900	NoID	MSV000084900	G73470_1x_10ul_RA8_01_19788.mzXML	plant
mzspec:MSV000084900:G86982_1x_rerun_RF3_01_26525	-0.04	mzspec:MSV000084900:G86982_1x_rerun_RF3_01_26525:scan:726	1	0.83	7	MSV000084900	NoID	MSV000084900	G86982_1x_rerun_RF3_01_26525.mzXML	plant
mzspec:MSV000084900:G86981_1x_RG3_01_26455	-0.04	mzspec:MSV000084900:G86981_1x_RG3_01_26455:scan:723	1	0.83	7	MSV000084900	NoID	MSV000084900	G86981_1x_RG3_01_26455.mzXML	plant
mzspec:MSV000084900:G86976_1x_rerun_RD5_01_26515	-0.04	mzspec:MSV000084900:G86976_1x_rerun_RD5_01_26515:scan:728	1	0.82	7	MSV000084900	NoID	MSV000084900	G86976_1x_rerun_RD5_01_26515.mzXML	plant
mzspec:MSV000084900:G83421_1x_10ul_RC5_01_26521	-0.04	mzspec:MSV000084900:G83421_1x_10ul_RC5_01_26521:scan:725	1	0.78	7	MSV000084900	NoID	MSV000084900	G83421_1x_10ul_RC5_01_26521.mzXML	plant
mzspec:MSV000084900:G75661_5x_rerun_BH11_01_19412	-0.04	mzspec:MSV000084900:G75661_5x_rerun_BH11_01_19412:scan:730	1	0.75	7	MSV000084900	NoID	MSV000084900	G75661_5x_rerun_BH11_01_19412.mzXML	complex
mzspec:MSV000084900:74012_1x_BE2_01_17442	-0.04	mzspec:MSV000084900:74012_1x_BE2_01_17442:scan:726	1	0.73	7	MSV000084900	NoID	MSV000084900	74012_1x_BE2_01_17442.mzXML	apple
mzspec:MSV000084900:G75741_1x_10ul_RH6_01_19916	-0.04	mzspec:MSV000084900:G75741_1x_10ul_RH6_01_19916:scan:728	1	0.73	7	MSV000084900	NoID	MSV000084900	G75741_1x_10ul_RH6_01_19916.mzXML	plant
mzspec:MSV000084900:G86975_1x_rerun_RE4_01_26444	-0.04	mzspec:MSV000084900:G86975_1x_rerun_RE4_01_26444:scan:727	1	0.72	5	MSV000084900	NoID	MSV000084900	G86975_1x_rerun_RE4_01_26444.mzXML	plant
mzspec:MSV000084900:G72490_5x_RA6_01_20124	-0.04	mzspec:MSV000084900:G72490_5x_RA6_01_20124:scan:700	1	0.7	7	MSV000084900	NoID	MSV000084900	G72490_5x_RA6_01_20124.mzXML	fruit
