file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:sample_10_tk2_RA11_01_49350	-0.0	mzspec:MSV000084900:sample_10_tk2_RA11_01_49350:scan:1664	1	0.94	5	MSV000084900	NoID	MSV000084900	sample_10_tk2_RA11_01_49350.mzXML	cowpea
mzspec:MSV000084900:sample_20_RB10_01_49368	0.0	mzspec:MSV000084900:sample_20_RB10_01_49368:scan:2463	1	0.94	5	MSV000084900	NoID	MSV000084900	sample_20_RB10_01_49368.mzXML	complex
mzspec:MSV000084900:RA7_RA7_01_49059	-0.0	mzspec:MSV000084900:RA7_RA7_01_49059:scan:2362	1	0.94	5	MSV000084900	NoID	MSV000084900	RA7_RA7_01_49059.mzXML	rosemary
mzspec:MSV000084900:sample_15_RB5_01_49358	-0.0	mzspec:MSV000084900:sample_15_RB5_01_49358:scan:1580	1	0.94	5	MSV000084900	NoID	MSV000084900	sample_15_RB5_01_49358.mzXML	cowpea
mzspec:MSV000084900:AMZ_26_RC7_01_48947	-0.0	mzspec:MSV000084900:AMZ_26_RC7_01_48947:scan:2456	1	0.94	5	MSV000084900	NoID	MSV000084900	AMZ_26_RC7_01_48947.mzXML	plant
mzspec:MSV000084900:AMZ_8_RA9_01_48899	0.0	mzspec:MSV000084900:AMZ_8_RA9_01_48899:scan:1978	1	0.93	5	MSV000084900	NoID	MSV000084900	AMZ_8_RA9_01_48899.mzXML	plant
mzspec:MSV000084900:sample_16_RB6_01_49360	0.0	mzspec:MSV000084900:sample_16_RB6_01_49360:scan:2384	1	0.92	5	MSV000084900	NoID	MSV000084900	sample_16_RB6_01_49360.mzXML	cowpea
mzspec:MSV000084900:RE2_RE2_01_49106	0.0	mzspec:MSV000084900:RE2_RE2_01_49106:scan:2380	1	0.91	5	MSV000084900	NoID	MSV000084900	RE2_RE2_01_49106.mzXML	carrot
mzspec:MSV000084900:AMZ_7_RA8_01_48895	0.0	mzspec:MSV000084900:AMZ_7_RA8_01_48895:scan:2492	1	0.9	5	MSV000084900	NoID	MSV000084900	AMZ_7_RA8_01_48895.mzXML	complex
mzspec:MSV000084900:RC2_RC2_01_49079	0.0	mzspec:MSV000084900:RC2_RC2_01_49079:scan:2444	1	0.89	5	MSV000084900	NoID	MSV000084900	RC2_RC2_01_49079.mzXML	grain/grass
mzspec:MSV000084900:AMZ_1_tk2_RA2_01_48879	-0.0	mzspec:MSV000084900:AMZ_1_tk2_RA2_01_48879:scan:2271	1	0.89	5	MSV000084900	NoID	MSV000084900	AMZ_1_tk2_RA2_01_48879.mzXML	complex
mzspec:MSV000084900:RA11_RA11_01_49064	0.0	mzspec:MSV000084900:RA11_RA11_01_49064:scan:2470	1	0.88	5	MSV000084900	NoID	MSV000084900	RA11_RA11_01_49064.mzXML	winter onion
mzspec:MSV000084900:RA12_RA12_01_49065	0.0	mzspec:MSV000084900:RA12_RA12_01_49065:scan:2216	1	0.88	5	MSV000084900	NoID	MSV000084900	RA12_RA12_01_49065.mzXML	pear
mzspec:MSV000084900:AMZ_6_RA7_01_48891	0.0	mzspec:MSV000084900:AMZ_6_RA7_01_48891:scan:2480	1	0.88	5	MSV000084900	NoID	MSV000084900	AMZ_6_RA7_01_48891.mzXML	complex
mzspec:MSV000084900:RB7_RB7_01_49072	0.0	mzspec:MSV000084900:RB7_RB7_01_49072:scan:2282	1	0.88	5	MSV000084900	NoID	MSV000084900	RB7_RB7_01_49072.mzXML	milk_goat
mzspec:MSV000084900:RD7_RD7_01_49099	0.0	mzspec:MSV000084900:RD7_RD7_01_49099:scan:2426	1	0.88	5	MSV000084900	NoID	MSV000084900	RD7_RD7_01_49099.mzXML	cucumber
mzspec:MSV000084900:AMZ_44_RE5_01_48986	0.0	mzspec:MSV000084900:AMZ_44_RE5_01_48986:scan:2343	1	0.87	5	MSV000084900	NoID	MSV000084900	AMZ_44_RE5_01_48986.mzXML	complex
mzspec:MSV000084900:sample_18_2dil_RD8_01_49376	-0.0	mzspec:MSV000084900:sample_18_2dil_RD8_01_49376:scan:2264	1	0.87	5	MSV000084900	NoID	MSV000084900	sample_18_2dil_RD8_01_49376.mzXML	cowpea
mzspec:MSV000084900:AMZ_48_RE9_01_49035	0.0	mzspec:MSV000084900:AMZ_48_RE9_01_49035:scan:3068	1	0.86	5	MSV000084900	NoID	MSV000084900	AMZ_48_RE9_01_49035.mzXML	complex
