Delta Mass	USI	Cosine	Matching Peaks	Status
-0.0	mzspec:MSV000082433:M-495:scan:2548	0.96	15	NoID
-0.01	mzspec:MSV000082433:M-459:scan:2595	0.96	15	NoID
-0.0	mzspec:MSV000083559:11713.6.F.6A.WYH2:scan:2622	0.95	15	NoID
-0.0	mzspec:MSV000082433:630:scan:2579	0.95	13	NoID
-0.0	mzspec:MSV000082433:936:scan:2608	0.95	13	NoID
-0.01	mzspec:MSV000082433:M-427:scan:2582	0.94	15	NoID
0.0	mzspec:MSV000082433:M-563:scan:2617	0.94	15	NoID
-0.01	mzspec:MSV000082433:M-439:scan:2601	0.94	15	NoID
0.0	mzspec:MSV000082433:M-475:scan:2591	0.94	14	NoID
-0.01	mzspec:MSV000082433:M-124:scan:2552	0.94	14	NoID
0.0	mzspec:MSV000082433:M-351:scan:2554	0.94	14	NoID
-0.0	mzspec:MSV000082433:M-379:scan:2565	0.94	14	NoID
-0.01	mzspec:MSV000082433:170:scan:2580	0.93	15	NoID
0.0	mzspec:MSV000082433:M-524:scan:2566	0.93	15	NoID
-0.0	mzspec:MSV000082433:628:scan:2587	0.93	15	NoID
-0.0	mzspec:MSV000082433:control38:scan:2577	0.93	14	NoID
0.0	mzspec:MSV000082433:694:scan:2611	0.93	14	NoID
-0.0	mzspec:MSV000082433:490:scan:2602	0.93	14	NoID
-0.0	mzspec:MSV000082433:482:scan:2560	0.93	14	NoID
0.0	mzspec:MSV000082433:M-588:scan:2563	0.92	15	NoID
-0.0	mzspec:MSV000082433:M-508:scan:2553	0.92	15	NoID
0.0	mzspec:MSV000082433:114:scan:2563	0.92	14	NoID
-0.0	mzspec:MSV000082433:M-341:scan:2583	0.92	14	NoID
0.0	mzspec:MSV000082433:120:scan:2568	0.92	14	NoID
-0.01	mzspec:MSV000082433:232:scan:2584	0.92	14	NoID
0.0	mzspec:MSV000082433:M-940:scan:2570	0.92	14	NoID
-0.01	mzspec:MSV000082433:584:scan:2590	0.92	14	NoID
0.0	mzspec:MSV000082433:M-479:scan:2582	0.92	14	NoID
-0.0	mzspec:MSV000082433:M-188:scan:2587	0.92	14	NoID
-0.0	mzspec:MSV000082433:454:scan:2577	0.92	13	NoID
-0.0	mzspec:MSV000082433:870:scan:2561	0.91	14	NoID
-0.01	mzspec:MSV000082433:M-623:scan:2561	0.91	14	NoID
0.0	mzspec:MSV000082433:696:scan:2604	0.91	14	NoID
0.0	mzspec:MSV000082433:296:scan:2577	0.91	14	NoID
0.0	mzspec:MSV000082433:196:scan:2594	0.91	14	NoID
-0.0	mzspec:MSV000082433:M-345:scan:2580	0.91	14	NoID
-0.01	mzspec:MSV000082433:M-446:scan:2554	0.91	14	NoID
0.0	mzspec:MSV000082433:502:scan:2598	0.91	14	NoID
-0.01	mzspec:MSV000082433:M-172:scan:2562	0.91	14	NoID
-0.01	mzspec:MSV000082433:166:scan:2574	0.91	14	NoID
0.0	mzspec:MSV000082433:586:scan:2579	0.91	14	NoID
0.0	mzspec:MSV000082433:M-461:scan:2590	0.91	14	NoID
-0.0	mzspec:MSV000082433:554:scan:2610	0.91	14	NoID
-0.0	mzspec:MSV000087728:VGF140_F06_pos:scan:3594	0.91	13	NoID
0.0	mzspec:MSV000082433:M-076:scan:2560	0.91	13	NoID
-0.0	mzspec:MSV000082433:634:scan:2610	0.9	14	NoID
-0.01	mzspec:MSV000082433:M-361:scan:2563	0.9	14	NoID
-0.01	mzspec:MSV000082433:552:scan:2578	0.9	14	NoID
-0.01	mzspec:MSV000082433:548:scan:2598	0.9	14	NoID
0.0	mzspec:MSV000082433:230:scan:2578	0.9	14	NoID
0.0	mzspec:MSV000082433:148:scan:2585	0.9	14	NoID
0.0	mzspec:MSV000082433:M-655:scan:2570	0.9	14	NoID
-0.0	mzspec:MSV000082433:M-140:scan:2566	0.9	14	NoID
-0.01	mzspec:MSV000082433:872:scan:2595	0.9	14	NoID
-0.01	mzspec:MSV000082433:198:scan:2559	0.9	14	NoID
0.0	mzspec:MSV000082433:M-551:scan:2585	0.9	14	NoID
-0.0	mzspec:MSV000082433:M-492:scan:2554	0.9	13	NoID
0.0	mzspec:MSV000082433:874:scan:2585	0.9	13	NoID
-0.0	mzspec:MSV000082433:M-302:scan:2559	0.9	13	NoID
-0.0	mzspec:MSV000082433:154:scan:2587	0.9	13	NoID
-0.0	mzspec:MSV000082433:M-661:scan:2606	0.9	13	NoID
0.0	mzspec:MSV000082433:M-383:scan:2580	0.89	14	NoID
0.0	mzspec:MSV000083559:11713.25.F.25G:scan:2583	0.89	14	NoID
-0.01	mzspec:MSV000082433:298:scan:2573	0.89	13	NoID
0.0	mzspec:MSV000082433:866:scan:2569	0.89	13	NoID
-0.0	mzspec:MSV000082433:M-619:scan:2570	0.89	13	NoID
0.0	mzspec:MSV000082433:M-553:scan:2582	0.89	13	NoID
-0.01	mzspec:MSV000082433:226:scan:2582	0.89	13	NoID
-0.0	mzspec:MSV000082433:M-367:scan:2578	0.89	13	NoID
-0.01	mzspec:MSV000082433:M-559:scan:2566	0.89	13	NoID
-0.01	mzspec:MSV000082433:M-471:scan:2595	0.89	13	NoID
0.0	mzspec:MSV000082433:522:scan:2591	0.89	13	NoID
0.0	mzspec:MSV000082433:M-347:scan:2565	0.89	13	NoID
-0.0	mzspec:MSV000084314:MSV000087728:scan:1274618	0.89	12	NoID
0.0	mzspec:MSV000082433:456:scan:2568	0.88	13	NoID
-0.0	mzspec:MSV000082433:M-636:scan:2556	0.88	13	NoID
0.0	mzspec:MSV000082433:M-639:scan:2580	0.88	13	NoID
0.0	mzspec:MSV000082433:74:scan:2584	0.88	13	NoID
-0.0	mzspec:MSV000082433:698:scan:2586	0.88	13	NoID
-0.0	mzspec:MSV000087728:VGF154_D06_pos:scan:3511	0.88	13	NoID
-0.01	mzspec:MSV000082433:118:scan:2570	0.88	13	NoID
0.0	mzspec:MSV000082433:M-423:scan:2600	0.88	13	NoID
0.0	mzspec:MSV000082433:312:scan:2569	0.88	13	NoID
