Delta Mass	USI	Cosine	Matching Peaks	Status
0.0	mzspec:MSV000083559:11713.15.F.15F:scan:918	1.0	7	NoID
0.0	mzspec:MSV000088137:2208:scan:966	1.0	7	NoID
0.0	mzspec:MSV000088087:5835227:scan:951	1.0	7	NoID
0.0	mzspec:MSV000080167:P1G11:scan:1099	1.0	7	NoID
0.0	mzspec:MSV000084116:pos_Haweii_2016_100ml_15:scan:1993	1.0	7	NoID
-0.0	mzspec:MSV000088546:4057070470:scan:922	1.0	7	NoID
0.0	mzspec:MSV000088087:5807910:scan:963	1.0	7	NoID
0.0	mzspec:MSV000087612:X00176593:scan:943	1.0	7	NoID
0.0	mzspec:MSV000087087:5556761:scan:976	1.0	7	NoID
0.0	mzspec:MSV000079710:group1_P2_C1:scan:1014	1.0	7	NoID
-0.0	mzspec:MSV000088546:4057067595:scan:938	1.0	7	NoID
-0.0	mzspec:MSV000088646:263311_Y1:scan:953	1.0	7	NoID
0.0	mzspec:MSV000086270:ADNI_Go2_P10_B07:scan:929	1.0	7	NoID
-0.0	mzspec:MSV000088646:253183_Y3:scan:960	1.0	7	NoID
0.0	mzspec:MSV000080167:P1A04:scan:1057	1.0	7	NoID
-0.0	mzspec:MSV000086989:NIST_POS_Samp_18-01:scan:964	1.0	7	NoID
0.0	mzspec:MSV000080176:Blank_4_50:scan:1325	1.0	7	NoID
0.0	mzspec:MSV000088137:mars00049:scan:987	1.0	7	NoID
-0.0	mzspec:MSV000087087:5556671:scan:979	1.0	7	NoID
0.0	mzspec:MSV000087087:5556830:scan:981	1.0	7	NoID
0.0	mzspec:MSV000080299:Control_P2_G02:scan:986	1.0	7	NoID
-0.0	mzspec:MSV000088546:5004617116:scan:931	1.0	7	NoID
0.0	mzspec:MSV000088546:4056998428:scan:927	1.0	7	NoID
0.0	mzspec:MSV000087087:5556689:scan:976	1.0	7	NoID
0.0	mzspec:MSV000080627:ONR_Plasma_54:scan:1049	1.0	7	NoID
0.0	mzspec:MSV000083559:11713.22.F.22E:scan:900	1.0	7	NoID
0.0	mzspec:MSV000088137:2220:scan:961	1.0	7	NoID
-0.0	mzspec:MSV000088646:254384_BL:scan:950	1.0	7	NoID
0.0	mzspec:MSV000083559:11713.2.O.2F:scan:884	1.0	7	NoID
-0.0	mzspec:MSV000088646:249240_Y2:scan:955	1.0	7	NoID
0.0	mzspec:MSV000087087:5556883:scan:978	1.0	7	NoID
0.0	mzspec:MSV000080574:Wash_13:scan:525	1.0	7	NoID
0.0	mzspec:MSV000083559:11713.8.S.8E:scan:904	1.0	7	NoID
0.0	mzspec:MSV000080299:Control_P2_G07:scan:978	1.0	7	NoID
0.0	mzspec:MSV000083559:11713.16.F.16F:scan:3139	1.0	7	NoID
0.0	mzspec:MSV000089313:14HM591:scan:457	1.0	7	NoID
0.0	mzspec:MSV000079813:Infected-A1:scan:996	1.0	7	NoID
0.0	mzspec:MSV000080299:Bsub_P3_F08:scan:990	1.0	7	NoID
0.0	mzspec:MSV000080299:Control_P2_G12:scan:973	1.0	7	NoID
0.0	mzspec:MSV000088087:5770218:scan:951	1.0	7	NoID
0.0	mzspec:MSV000080629:Plate3_Std_Mix_4:scan:1230	1.0	7	NoID
0.0	mzspec:MSV000080299:Control_P2_G10:scan:977	1.0	7	NoID
-0.0	mzspec:MSV000087087:4050202794:scan:920	1.0	7	NoID
-0.0	mzspec:MSV000087087:5556715:scan:978	1.0	7	NoID
-0.0	mzspec:MSV000088646:249049_Y1:scan:947	1.0	7	NoID
0.0	mzspec:MSV000086989:NIST_POS_Samp_11-01:scan:973	1.0	7	NoID
-0.0	mzspec:MSV000082973:A43_172_plasma:scan:868	1.0	7	NoID
-0.0	mzspec:MSV000088646:284114_Y2:scan:961	1.0	7	NoID
0.0	mzspec:MSV000088087:5831644:scan:970	1.0	7	NoID
-0.0	mzspec:MSV000088646:217286_Y1:scan:953	1.0	7	NoID
-0.0	mzspec:MSV000088646:256330_Y1:scan:975	1.0	7	NoID
0.0	mzspec:MSV000087087:5556833:scan:977	1.0	7	NoID
0.0	mzspec:MSV000079813:Infected-C8:scan:936	1.0	7	NoID
