file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxaname_alternative	Taxa_NCBI	Taxa_Assigment	ReDU_Availability	Blank	QC
mzspec:MSV000088570:Bacteroides_ovatus_ATCC8483_T00_NoBileSalts	-0.04	mzspec:MSV000088570:Bacteroides_ovatus_ATCC8483_T00_NoBileSalts:scan:2718	1	0.96	5	MSV000088570	NoID	MSV000088570/ccms_peak/In_Vitro_RAW_Data/Plate_A_In_VITRO/Bacteroides_ovatus_ATCC8483_T00_NoBileSalts.mzML	MSV000088570/Bacteroides_ovatus_ATCC8483_T00_NoBileSalts.mzML	MSV000088570	Bacteroides ovatus ATCC8483	Bacteroides ovatus ATCC 8483	411476	manual	Yes	No	No
mzspec:MSV000088570:Bacteroides_dorei_DSM_17855_T00_NoBileSalts	0.0	mzspec:MSV000088570:Bacteroides_dorei_DSM_17855_T00_NoBileSalts:scan:2656	1	0.92	5	MSV000088570	NoID	MSV000088570/ccms_peak/In_Vitro_RAW_Data/Plate_A_In_VITRO/Bacteroides_dorei_DSM_17855_T00_NoBileSalts.mzML	MSV000088570/Bacteroides_dorei_DSM_17855_T00_NoBileSalts.mzML	MSV000088570	Bacteroides dorei DSM 17855	Phocaeicola dorei DSM 17855	483217	automatic	Yes	No	No
mzspec:MSV000088570:Bacteroides_salanitronis_DSM_18170_T00_NoBileSalts	0.0	mzspec:MSV000088570:Bacteroides_salanitronis_DSM_18170_T00_NoBileSalts:scan:2673	1	0.92	5	MSV000088570	NoID	MSV000088570/ccms_peak/In_Vitro_RAW_Data/Plate_A_In_VITRO/Bacteroides_salanitronis_DSM_18170_T00_NoBileSalts.mzML	MSV000088570/Bacteroides_salanitronis_DSM_18170_T00_NoBileSalts.mzML	MSV000088570	Bacteroides salanitronis DSM 18170	Phocaeicola salanitronis DSM 18170	667015	automatic	Yes	No	No
mzspec:MSV000088570:Bacteroides_vulgatus_ATCC8482_T00_NoBileSalts	-0.04	mzspec:MSV000088570:Bacteroides_vulgatus_ATCC8482_T00_NoBileSalts:scan:2700	1	0.92	5	MSV000088570	NoID	MSV000088570/ccms_peak/In_Vitro_RAW_Data/Plate_A_In_VITRO/Bacteroides_vulgatus_ATCC8482_T00_NoBileSalts.mzML	MSV000088570/Bacteroides_vulgatus_ATCC8482_T00_NoBileSalts.mzML	MSV000088570	Bacteroides vulgatus ATCC8482	Phocaeicola vulgatus ATCC 8482	435590	manual	Yes	No	No
mzspec:MSV000088570:Parabacteroides_goldsteinii_CLO2T12C30_T00_NoBileSalts	0.0	mzspec:MSV000088570:Parabacteroides_goldsteinii_CLO2T12C30_T00_NoBileSalts:scan:2741	1	0.9	5	MSV000088570	NoID	MSV000088570/ccms_peak/In_Vitro_RAW_Data/Plate_A_In_VITRO/Parabacteroides_goldsteinii_CLO2T12C30_T00_NoBileSalts.mzML	MSV000088570/Parabacteroides_goldsteinii_CLO2T12C30_T00_NoBileSalts.mzML	MSV000088570	Parabacteroides goldsteinii CLO2T12C30	Parabacteroides goldsteinii CL02T12C30	999418	manual	Yes	No	No
mzspec:MSV000078891:EH_2014_05_18_WTplusN_low	0.0	mzspec:MSV000078891:EH_2014_05_18_WTplusN_low:scan:5863	1	0.82	5	MSV000078891	NoID	MSV000078891/ccms_peak/massive_cyanos/EH_2014_05_18_WTplusN_low.mzXML	MSV000078891/EH_2014_05_18_WTplusN_low.mzXML	MSV000078891	N. punctiforme PCC 73102	Nostoc punctiforme PCC 73102	63737	manual	Yes	No	No
mzspec:MSV000078891:EH_2014_05_18_KOplusN_low	0.0	mzspec:MSV000078891:EH_2014_05_18_KOplusN_low:scan:6213	1	0.82	5	MSV000078891	NoID	MSV000078891/ccms_peak/massive_cyanos/EH_2014_05_18_KOplusN_low.mzXML	MSV000078891/EH_2014_05_18_KOplusN_low.mzXML	MSV000078891	N. punctiforme PCC 73102 pks2-	Nostoc punctiforme PCC 73102	63737	manual	Yes	No	No
mzspec:MSV000078891:EH_2014_05_19_KO-N_colony	0.0	mzspec:MSV000078891:EH_2014_05_19_KO-N_colony:scan:6855	1	0.81	5	MSV000078891	NoID	MSV000078891/ccms_peak/massive_cyanos/EH_2014_05_19_KO-N_colony.mzXML	MSV000078891/EH_2014_05_19_KO-N_colony.mzXML	MSV000078891	N. punctiforme PCC 73102 pks2-	Nostoc punctiforme PCC 73102	63737	manual	Yes	No	No
mzspec:MSV000078891:EH_2014_05_18_KOminusN_low	0.0	mzspec:MSV000078891:EH_2014_05_18_KOminusN_low:scan:6018	1	0.8	5	MSV000078891	NoID	MSV000078891/ccms_peak/massive_cyanos/EH_2014_05_18_KOminusN_low.mzXML	MSV000078891/EH_2014_05_18_KOminusN_low.mzXML	MSV000078891	N. punctiforme PCC 73102 pks2-	Nostoc punctiforme PCC 73102	63737	manual	Yes	No	No
mzspec:MSV000078891:EH_2014_05_18_WTminusN_low	0.0	mzspec:MSV000078891:EH_2014_05_18_WTminusN_low:scan:6643	1	0.8	5	MSV000078891	NoID	MSV000078891/ccms_peak/massive_cyanos/EH_2014_05_18_WTminusN_low.mzXML	MSV000078891/EH_2014_05_18_WTminusN_low.mzXML	MSV000078891	N. punctiforme PCC 73102	Nostoc punctiforme PCC 73102	63737	manual	Yes	No	No
