USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009942336	CCMSLIB00009942336	0.99	5	Suspect related to Arachidoyl ethanolamide (predicted molecular formula: C20H41NO2) with delta m/z -28.031 (putative explanation: Desethylation, didemethylation, dealkylation|Met->Cys substitution|Val->Ala substitution; atomic difference: -2C,-4H|-2C,-4H|-2C,-4H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009946443	CCMSLIB00009946443	0.99	5	Suspect related to Docosanoyl ethanolamide (predicted molecular formula: C20H41NO2) with delta m/z -56.062 (putative explanation: Dealkylation|Leu/Ile->Gly substitution; atomic difference: -4C,-8H|-4C,-8H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009952738	CCMSLIB00009952738	0.99	5	Suspect related to Massbank: N-lauroylethanolamine|N-(2-hydroxyethyl)dodecanamide (predicted molecular formula: C20H41NO2) with delta m/z 84.094 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009961981	CCMSLIB00009961981	0.99	5	Suspect related to Massbank:RP002902 Pentadecanoyl Ethanolamide|Pentadecanoyl-EA|N-(2-hydroxyethyl)pentadecanamide (predicted molecular formula: C20H41NO2) with delta m/z 42.047 (putative explanation: Ala->Leu/Ile substitution|Gly->Val substitution|Propyl|tri-Methylation|unspecified; atomic difference: 3C,6H|3C,6H|3C,6H|3C,6H|3C,H6)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009965836	CCMSLIB00009965836	0.99	5	Suspect related to Myristoyl ethanolamide (predicted molecular formula: C20H41NO2) with delta m/z 56.062 (putative explanation: Diethylation, analogous to Dimethylation|Gly->Leu/Ile substitution; atomic difference: 4C,8H|4C,8H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009995072	CCMSLIB00009995072	0.99	5	Suspect related to Spectral Match to Linoleoyl ethanolamide from NIST14 (predicted molecular formula: C20H41NO2) with delta m/z 4.032 (putative explanation: x2 reduction; atomic difference: 4H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009978903	CCMSLIB00009978903	0.99	5	Suspect related to Palmitoyl ethanolamide (predicted molecular formula: C20H41NO2) with delta m/z 28.031 (putative explanation: Acetaldehyde +28|Ala->Val substitution|Cys->Met substitution|Ethylation|di-Methylation; atomic difference: 2C,4H|2C,4H|2C,4H|2C,4H|2C,4H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009966486	CCMSLIB00009966486	0.98	5	Suspect related to N-Oleoylethanolamine (predicted molecular formula: C20H41NO2) with delta m/z 2.016 (putative explanation: Pro->Val substitution|reduction; atomic difference: 2H|2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009979046	CCMSLIB00009979046	0.98	5	Suspect related to Pentadecanoyl ethanolamide (predicted molecular formula: C20H41NO2) with delta m/z 42.047 (putative explanation: Ala->Leu/Ile substitution|Gly->Val substitution|Propyl|tri-Methylation|unspecified; atomic difference: 3C,6H|3C,6H|3C,6H|3C,6H|3C,H6)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009997391	CCMSLIB00009997391	0.98	5	Suspect related to Spectral Match to Palmitoyl ethanolamide from NIST14 (predicted molecular formula: C20H41NO2) with delta m/z 28.031 (putative explanation: Acetaldehyde +28|Ala->Val substitution|Cys->Met substitution|Ethylation|di-Methylation; atomic difference: 2C,4H|2C,4H|2C,4H|2C,4H|2C,4H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009996559	CCMSLIB00009996559	0.98	5	Suspect related to Spectral Match to N-Oleoylethanolamine from NIST14 (predicted molecular formula: C20H41NO2) with delta m/z 2.016 (putative explanation: Pro->Val substitution|reduction; atomic difference: 2H|2H)	[M+H]+	1
