USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009929697	CCMSLIB00009929697	0.84	6	Suspect related to 1-Palmitoyl-2-linoleoyl-rac-glycerol (predicted molecular formula: unknown) with delta m/z 62.037 (putative explanation: unspecified; atomic difference: 2C,6H,2O)	[M-C19H38O4+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009939281	CCMSLIB00009939281	0.81	6	Suspect related to 5Z,8Z,14Z-Eicosatrienoic acid (predicted molecular formula: C20H38O4) with delta m/z 18.01 (putative explanation: Proline oxidation to 5-hydroxy-2-aminovaleric acid|water; atomic difference: 2H,1O|2H,1O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009940280	CCMSLIB00009940280	0.81	6	Suspect related to 9(10)-Epoxy-12Z-octadecenoic acid (predicted molecular formula: C20H38O4) with delta m/z 46.042 (putative explanation: unspecified|unspecified; atomic difference: 2C,6H,1O|4H,3N)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009973270	CCMSLIB00009973270	0.81	6	Suspect related to NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585] (predicted molecular formula: C20H38O4) with delta m/z 28.031 (putative explanation: Acetaldehyde +28|Ala->Val substitution|Cys->Met substitution|Ethylation|di-Methylation; atomic difference: 2C,4H|2C,4H|2C,4H|2C,4H|2C,4H)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009940173	CCMSLIB00009940173	0.79	6	Suspect related to 8Z,14Z-Eicosadienoic acid (predicted molecular formula: C20H38O4) with delta m/z 34.005 (putative explanation: Hydroxylation, epoxidation|unspecified; atomic difference: 2H,2O|2H,2O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009973186	CCMSLIB00009973186	0.77	6	Suspect related to NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585] (predicted molecular formula: C16H36N6O3) with delta m/z 46.042 (putative explanation: unspecified|unspecified; atomic difference: 2C,6H,1O|4H,3N)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009949230	CCMSLIB00009949230	0.76	5	Suspect related to Hexadecanedioic acid (predicted molecular formula: C16H36N6O3) with delta m/z 74.073 (putative explanation: unspecified|unspecified; atomic difference: 2C,8H,3N|4C,10H,1O)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009931629	CCMSLIB00009931629	0.76	5	Suspect related to 13-Keto-9Z,11E-octadecadienoic acid (predicted molecular formula: C20H36O3) with delta m/z 30.047 (putative explanation: unspecified; atomic difference: 2C,6H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009997866	CCMSLIB00009997866	0.76	5	Suspect related to Spectral Match to Phytol from NIST14 (predicted molecular formula: C20H38O4) with delta m/z 45.969 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009951378	CCMSLIB00009951378	0.75	5	Suspect related to Linolenic acid ethyl ester (predicted molecular formula: C20H36O3) with delta m/z 18.01 (putative explanation: Proline oxidation to 5-hydroxy-2-aminovaleric acid|water; atomic difference: 2H,1O|2H,1O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009941841	CCMSLIB00009941841	0.75	5	Suspect related to Aleuritic acid (predicted molecular formula: unknown) with delta m/z 74.073 (putative explanation: unspecified|unspecified; atomic difference: 2C,8H,3N|4C,10H,1O)	[M-3H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009965283	CCMSLIB00009965283	0.75	6	Suspect related to Monoelaidin (predicted molecular formula: C20H36O3) with delta m/z -32.026 (putative explanation: nan (reverse); atomic difference: -1C,-4H,-1O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009989750	CCMSLIB00009989750	0.74	5	Suspect related to Spectral Match to 9,10-Dihydroxy-12Z-octadecenoic acid from NIST14 (predicted molecular formula: C20H38O4) with delta m/z 28.031 (putative explanation: Acetaldehyde +28|Ala->Val substitution|Cys->Met substitution|Ethylation|di-Methylation; atomic difference: 2C,4H|2C,4H|2C,4H|2C,4H|2C,4H)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009998091	CCMSLIB00009998091	0.74	5	Suspect related to Spectral Match to Pinolenic acid from NIST14 (predicted molecular formula: C20H36O3) with delta m/z 46.042 (putative explanation: unspecified|unspecified; atomic difference: 2C,6H,1O|4H,3N)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009934942	CCMSLIB00009934942	0.72	6	Suspect related to 2-Linoleoylglycerol (predicted molecular formula: C20H38O4) with delta m/z -12.0 (putative explanation: formaldehyde adduct (reverse)|methylation and reduction (reverse)|nan (reverse); atomic difference: -1C|-1C|-1C)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009963145	CCMSLIB00009963145	0.71	5	Suspect related to Massbank:RP030402 ?-linolenic acid|linolenic acid|(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid (predicted molecular formula: C20H36O3) with delta m/z 46.042 (putative explanation: unspecified|unspecified; atomic difference: 2C,6H,1O|4H,3N)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009950177	CCMSLIB00009950177	0.71	5	Suspect related to Kirenol (predicted molecular formula: C20H38O4) with delta m/z 4.032 (putative explanation: x2 reduction; atomic difference: 4H)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009932744	CCMSLIB00009932744	0.71	5	Suspect related to 17-Octadecynoic acid (predicted molecular formula: C20H36O3) with delta m/z 62.037 (putative explanation: unspecified; atomic difference: 2C,6H,2O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009978671	CCMSLIB00009978671	0.71	5	Suspect related to Palmitic acid alkyne (predicted molecular formula: C20H36O3) with delta m/z 72.057 (putative explanation: unspecified; atomic difference: 2C,6H,3N)	[M+H]+	1
