file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxaname_alternative	Taxa_NCBI	Taxa_Assigment	ReDU_Availability	Blank	QC
mzspec:MSV000081064:QC_1	0.0	mzspec:MSV000081064:QC_1:scan:3834	1	0.94	5	MSV000081064	NoID	MSV000081064/ccms_peak/Aaron_May_2017/170420_Aaron_Screen/QC_1.mzML	MSV000081064/QC_1.mzML	MSV000081064	Methylobacter tundripaludum		qc	automatic	No	No	Yes
mzspec:MSV000081065:5_23_III	0.0	mzspec:MSV000081065:5_23_III:scan:327	1	0.94	5	MSV000081065	NoID	MSV000081065/ccms_peak/mzxml/5_23_III.mzXML	MSV000081065/5_23_III.mzXML	MSV000081065	Escherichia coli		562	automatic	No	No	No
mzspec:MSV000080559:Blank_1	0.0	mzspec:MSV000080559:Blank_1:scan:282	1	0.93	5	MSV000080559	NoID	MSV000080559/ccms_peak/mzxml/Blank_1.mzXML	MSV000080559/Blank_1.mzXML	MSV000080559	Amycolatopsis		blank	automatic	No	Yes	No
mzspec:MSV000081065:5_48_I	0.0	mzspec:MSV000081065:5_48_I:scan:298	1	0.93	5	MSV000081065	NoID	MSV000081065/ccms_peak/mzxml/5_48_I.mzXML	MSV000081065/5_48_I.mzXML	MSV000081065	Escherichia coli		562	automatic	No	No	No
mzspec:MSV000081065:5_23_II	0.0	mzspec:MSV000081065:5_23_II:scan:337	1	0.93	5	MSV000081065	NoID	MSV000081065/ccms_peak/mzxml/5_23_II.mzXML	MSV000081065/5_23_II.mzXML	MSV000081065	Escherichia coli		562	automatic	No	No	No
mzspec:MSV000086064:Ruegeria arenilitoris_Proteobacteria_NP1-ST2-TCG-0201_48	0.0	mzspec:MSV000086064:Ruegeria arenilitoris_Proteobacteria_NP1-ST2-TCG-0201_48:scan:6226	1	0.92	6	MSV000086064	NoID	MSV000086064/ccms_peak/Ruegeria arenilitoris_Proteobacteria_NP1-ST2-TCG-0201_48.mzML	MSV000086064/Ruegeria arenilitoris_Proteobacteria_NP1-ST2-TCG-0201_48.mzML	MSV000086064	Bacteria		2	automatic	No	No	No
mzspec:MSV000083660:40	0.03	mzspec:MSV000083660:40:scan:343	1	0.92	5	MSV000083660	NoID	MSV000083660/peak/mzXML/12min_samples/40.mzXML	MSV000083660/40.mzXML	MSV000083660	Pseudomonas psychrophila		122355	automatic	No	No	No
mzspec:MSV000083383:S_YBT-2_Zn	-0.0	mzspec:MSV000083383:S_YBT-2_Zn:scan:499	1	0.91	5	MSV000083383	NoID	MSV000083383/ccms_peak/raw/S_YBT-2_Zn.mzML	MSV000083383/S_YBT-2_Zn.mzML	MSV000083383	Escherichia coli Nissle	Escherichia coli Nissle 1917	316435	maual	No	No	No
mzspec:MSV000081065:5_48_III	0.0	mzspec:MSV000081065:5_48_III:scan:313	1	0.9	5	MSV000081065	NoID	MSV000081065/ccms_peak/mzxml/5_48_III.mzXML	MSV000081065/5_48_III.mzXML	MSV000081065	Escherichia coli		562	automatic	No	No	No
mzspec:MSV000083383:leptochelin_zn	0.0	mzspec:MSV000083383:leptochelin_zn:scan:260	1	0.9	5	MSV000083383	NoID	MSV000083383/updates/2019-10-30_allegraaron_e0b9cac9/other/allegraaron/Leptochelin_mzML/leptochelin_zn.mzML	MSV000083383/leptochelin_zn.mzML	MSV000083383	Escherichia coli Nissle	Escherichia coli Nissle 1917	316435	maual	No	No	No
