Delta Mass	USI	Cosine	Matching Peaks	Status
0.0	mzspec:MSV000083559:11713.19.F.19A:scan:1096	1.0	10	NoID
0.0	mzspec:MSV000081351:38898:scan:1503	1.0	10	NoID
0.0	mzspec:MSV000081351:38907:scan:1512	1.0	10	NoID
-0.0	mzspec:MSV000083077:PHT_20_143_Cort_1200:scan:1449	1.0	10	NoID
0.0	mzspec:MSV000081351:38817:scan:1652	1.0	10	NoID
-0.0	mzspec:MSV000082647:81944:scan:1443	1.0	10	NoID
-0.0	mzspec:MSV000083541:S1_blank_100H2O_171005230703:scan:1442	1.0	10	NoID
-0.0	mzspec:MSV000082973:A38_153_plasma:scan:1128	1.0	10	NoID
0.0	mzspec:MSV000083306:QEC18_F1-1_F2-3:scan:746	1.0	10	NoID
0.0	mzspec:MSV000088842:30A:scan:1318	1.0	10	NoID
0.0	mzspec:MSV000083306:QEC18polar_F1-1_F2-1_20181230103859:scan:878	1.0	10	NoID
0.0	mzspec:MSV000082630:16NAVY10_14_plasma:scan:1304	1.0	10	NoID
0.0	mzspec:MSV000082630:16NAVY05_17_plasma:scan:1334	1.0	10	NoID
0.0	mzspec:MSV000081952:PHT_20_087_Cort_1600:scan:1455	1.0	10	NoID
0.0	mzspec:MSV000081952:PHT_20_086_Cort_1200:scan:1434	1.0	10	NoID
0.0	mzspec:MSV000087087:5556655:scan:1187	1.0	10	NoID
0.0	mzspec:MSV000083475:3B11_6_17_palenik-42-s007-a02:scan:1186	1.0	10	NoID
-0.0	mzspec:MSV000083482:A38_151_plasma:scan:1132	1.0	10	NoID
0.0	mzspec:MSV000083559:11713.19.F.19E:scan:1168	1.0	10	NoID
-0.0	mzspec:MSV000083559:11713.18.F.18C:scan:1200	1.0	10	NoID
0.0	mzspec:MSV000081351:38980:scan:1530	1.0	10	NoID
-0.0	mzspec:MSV000081351:38813:scan:1521	1.0	10	NoID
0.0	mzspec:MSV000083559:11713.21.F.21A:scan:1263	1.0	10	NoID
0.0	mzspec:MSV000081351:38705:scan:1523	1.0	10	NoID
0.0	mzspec:MSV000082630:WPpos_Solvent_Blank_14:scan:1321	1.0	10	NoID
-0.0	mzspec:MSV000083559:11713.24.F.24D:scan:1116	1.0	10	NoID
0.0	mzspec:MSV000083559:11713.10.F.10G:scan:1142	1.0	10	NoID
-0.0	mzspec:MSV000081351:38875:scan:1524	1.0	10	NoID
-0.0	mzspec:MSV000081351:38694:scan:1543	1.0	10	NoID
-0.0	mzspec:MSV000083077:PHT_20_127_Cort_1600:scan:1458	1.0	10	NoID
-0.0	mzspec:MSV000080627:QC_MeOH_161002134859:scan:1373	1.0	10	NoID
-0.0	mzspec:MSV000083482:A37_149_plasma:scan:1125	1.0	10	NoID
0.0	mzspec:MSV000088137:mars00136:scan:1182	1.0	10	NoID
0.0	mzspec:MSV000085256:504_Plasma:scan:1181	1.0	10	NoID
-0.0	mzspec:MSV000088137:2177:scan:1167	1.0	10	NoID
-0.0	mzspec:MSV000088842:1B:scan:1282	1.0	10	NoID
-0.0	mzspec:MSV000088842:1D:scan:1272	1.0	10	NoID
0.0	mzspec:MSV000088137:2032:scan:1183	1.0	10	NoID
0.0	mzspec:MSV000088137:mars00104:scan:1163	1.0	10	NoID
0.0	mzspec:MSV000088137:2178:scan:1158	1.0	10	NoID
-0.0	mzspec:MSV000088842:30C:scan:1310	1.0	10	NoID
0.0	mzspec:MSV000083475:3B7_6_14_palenik-42-s017-a02:scan:1181	1.0	10	NoID
0.0	mzspec:MSV000082647:81920:scan:1454	1.0	10	NoID
0.0	mzspec:MSV000083077:PHT_20_120_Cort_Waking:scan:1418	1.0	10	NoID
0.0	mzspec:MSV000082647:81962:scan:1441	1.0	10	NoID
