USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009941030	CCMSLIB00009941030	0.88	8	Suspect related to 9-Oxo-10E,12Z-octadecadienoic acid (predicted molecular formula: C15H26O5) with delta m/z -8.042 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009990221	CCMSLIB00009990221	0.83	7	Suspect related to Spectral Match to 9S,11R-Epidioxy-15S-hydroxy-13E-prostaenoic acid from NIST14 (predicted molecular formula: C14H22O6) with delta m/z -68.099 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009941978	CCMSLIB00009941978	0.82	7	Suspect related to Andrograpanin (predicted molecular formula: C14H20O5) with delta m/z -50.089 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009940543	CCMSLIB00009940543	0.82	7	Suspect related to 9-Hydroperoxy-10E,12Z,15Z-octadecatrienoic acid (predicted molecular formula: C15H26O5) with delta m/z -24.037 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009939780	CCMSLIB00009939780	0.8	7	Suspect related to 7.beta.,17.alpha.-Dimethyl-5.beta.-androstane-3.alpha.,17.beta.-diol (predicted molecular formula: C15H28O6) with delta m/z -16.083 (putative explanation: unspecified; atomic difference: unspecified)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009946692	CCMSLIB00009946692	0.8	7	Suspect related to Dodecanedioic acid (predicted molecular formula: C15H26O5) with delta m/z 56.026 (putative explanation: unspecified|Acrolein addition +56|Propionate labeling reagent light form (N-term & K)|unspecified; atomic difference: 1C,2H,3N|3C,4H,1O|3C,4H,1O|3C,4H,1O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009939781	CCMSLIB00009939781	0.8	7	Suspect related to 7.beta.,17.alpha.-Dimethyl-5.beta.-androstane-3.alpha.,17.beta.-diol (predicted molecular formula: C14H30N3O4) with delta m/z -16.049 (putative explanation: unspecified; atomic difference: unspecified)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009926896	CCMSLIB00009926896	0.78	7	Suspect related to .omega.-3 Arachidonic acid (predicted molecular formula: C16H28O3) with delta m/z -36.037 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009940657	CCMSLIB00009940657	0.77	6	Suspect related to 9-Oxo-10(E),12(E)-octadecadienoic acid (predicted molecular formula: C15H24O4) with delta m/z -26.052 (putative explanation: Leu/Ile->Ser substitution; atomic difference: -3C,-6H,1O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009932686	CCMSLIB00009932686	0.76	7	Suspect related to 17-Octadecynoic acid (predicted molecular formula: C16H30O4) with delta m/z 5.974 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009941190	CCMSLIB00009941190	0.75	7	Suspect related to 9S-Hydroxy-10E,12Z,15Z-octadecatrienoic acid (predicted molecular formula: C16H30O4) with delta m/z -8.005 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010001656	CCMSLIB00010001656	0.75	6	Suspect related to Testosterone cypionate (predicted molecular formula: unknown) with delta m/z -2.032 (putative explanation: unspecified; atomic difference: unspecified)	[M-C8H14O2+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009989537	CCMSLIB00009989537	0.74	6	Suspect related to Spectral Match to 9(10)-EpOME from NIST14 (predicted molecular formula: C15H26O5) with delta m/z -10.057 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009979781	CCMSLIB00009979781	0.74	6	Suspect related to Pinolenic acid (predicted molecular formula: C13H24N4S) with delta m/z -10.057 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
