file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G90219_1x_BA6_01_26543	-0.04	mzspec:MSV000084900:G90219_1x_BA6_01_26543:scan:1866	1	0.81	7	MSV000084900	NoID	MSV000084900	G90219_1x_BA6_01_26543.mzXML	avocado
mzspec:MSV000084900:G83404_1x_RH7_01_21858	0.0	mzspec:MSV000084900:G83404_1x_RH7_01_21858:scan:1682	1	0.81	6	MSV000084900	NoID	MSV000084900	G83404_1x_RH7_01_21858.mzXML	complex
mzspec:MSV000084900:G87603_1x_RH11_01_26351	-0.04	mzspec:MSV000084900:G87603_1x_RH11_01_26351:scan:1738	1	0.79	6	MSV000084900	NoID	MSV000084900	G87603_1x_RH11_01_26351.mzXML	hass avocado
mzspec:MSV000084900:78821_1x_BE6_01_17446	0.0	mzspec:MSV000084900:78821_1x_BE6_01_17446:scan:1696	1	0.78	7	MSV000084900	NoID	MSV000084900	78821_1x_BE6_01_17446.mzXML	green olive
mzspec:MSV000084900:G87577_1x_BA8_01_26547	-0.03	mzspec:MSV000084900:G87577_1x_BA8_01_26547:scan:1867	1	0.78	6	MSV000084900	NoID	MSV000084900	G87577_1x_BA8_01_26547.mzXML	avocado
mzspec:MSV000084900:G75687_1x_RB8_01_18805	-0.03	mzspec:MSV000084900:G75687_1x_RB8_01_18805:scan:1748	1	0.78	6	MSV000084900	NoID	MSV000084900	G75687_1x_RB8_01_18805.mzXML	avocado
mzspec:MSV000084900:G86788_1x_RG11_01_23383	-0.04	mzspec:MSV000084900:G86788_1x_RG11_01_23383:scan:1743	1	0.78	6	MSV000084900	NoID	MSV000084900	G86788_1x_RG11_01_23383.mzXML	avocado
mzspec:MSV000084900:G78909_1x_RD5_01_18830	-0.03	mzspec:MSV000084900:G78909_1x_RD5_01_18830:scan:1742	1	0.78	6	MSV000084900	NoID	MSV000084900	G78909_1x_RD5_01_18830.mzXML	avocado
mzspec:MSV000084900:G73452_1x_RE6_01_20323	-0.04	mzspec:MSV000084900:G73452_1x_RE6_01_20323:scan:1744	1	0.77	6	MSV000084900	NoID	MSV000084900	G73452_1x_RE6_01_20323.mzXML	avocado
mzspec:MSV000084900:G87604_1x_RD11_01_26283	-0.03	mzspec:MSV000084900:G87604_1x_RD11_01_26283:scan:1710	1	0.77	6	MSV000084900	NoID	MSV000084900	G87604_1x_RD11_01_26283.mzXML	fuerte avocado
mzspec:MSV000084900:G87447_1x_BD12_01_26045	0.0	mzspec:MSV000084900:G87447_1x_BD12_01_26045:scan:1662	1	0.77	6	MSV000084900	NoID	MSV000084900	G87447_1x_BD12_01_26045.mzXML	complex
mzspec:MSV000084900:G73642_2x_RB3_01_19113	-0.04	mzspec:MSV000084900:G73642_2x_RB3_01_19113:scan:1742	1	0.75	6	MSV000084900	NoID	MSV000084900	G73642_2x_RB3_01_19113.mzXML	plant
mzspec:MSV000084900:G79702_5x_BD10_01_19632	-0.04	mzspec:MSV000084900:G79702_5x_BD10_01_19632:scan:1732	1	0.75	6	MSV000084900	NoID	MSV000084900	G79702_5x_BD10_01_19632.mzXML	yogurt_cow
mzspec:MSV000084900:G86787_1x_RG10_01_23372	-0.04	mzspec:MSV000084900:G86787_1x_RG10_01_23372:scan:1741	1	0.75	6	MSV000084900	NoID	MSV000084900	G86787_1x_RG10_01_23372.mzXML	avocado
mzspec:MSV000084900:G72770_BG8_01_19041	-0.04	mzspec:MSV000084900:G72770_BG8_01_19041:scan:1738	1	0.74	6	MSV000084900	NoID	MSV000084900	G72770_BG8_01_19041.mzXML	avocado
mzspec:MSV000084900:G79224_5x_10ul_RH9_01_19577	0.0	mzspec:MSV000084900:G79224_5x_10ul_RH9_01_19577:scan:1690	1	0.73	6	MSV000084900	NoID	MSV000084900	G79224_5x_10ul_RH9_01_19577.mzXML	plant
