Delta Mass	USI	Cosine	Matching Peaks	Status
-0.0	mzspec:MSV000083559:11713.24.O.24E:scan:807	0.89	7	NoID
-0.0	mzspec:MSV000083559:11713.18.O.18G:scan:795	0.89	7	NoID
0.0	mzspec:MSV000082321:RRR1_3ul_RE4_01_26746:scan:629	0.88	7	NoID
0.0	mzspec:MSV000080629:110:scan:909	0.85	7	NoID
-0.0	mzspec:MSV000080629:1:scan:912	0.85	7	NoID
0.0	mzspec:MSV000080629:73:scan:910	0.85	7	NoID
0.0	mzspec:MSV000080629:3:scan:912	0.85	7	NoID
0.0	mzspec:MSV000080629:164:scan:939	0.85	7	NoID
0.0	mzspec:MSV000080629:145:scan:945	0.85	7	NoID
-0.0	mzspec:MSV000087872:Echeveria-leucotricha-leaf-nBuOH:scan:1763	0.85	6	NoID
-0.0	mzspec:MSV000080629:57:scan:925	0.84	7	NoID
0.0	mzspec:MSV000084314:MSV000085467:scan:49560	0.84	6	NoID
0.0	mzspec:MSV000082321:RRR3_3ul_RE2_01_26739:scan:627	0.84	6	NoID
0.0	mzspec:MSV000080629:36:scan:937	0.83	7	NoID
0.0	mzspec:MSV000085467:180821_PMA_JM_062:scan:624	0.83	6	NoID
-0.0	mzspec:MSV000085467:180821_PMA_JM_018:scan:637	0.83	6	NoID
0.0	mzspec:MSV000087872:Pyrrosia-lingua-leaf-nBuOH:scan:1810	0.83	6	NoID
0.0	mzspec:MSV000080629:127:scan:932	0.82	7	NoID
0.0	mzspec:MSV000080629:90:scan:951	0.82	7	NoID
0.0	mzspec:MSV000085467:180821_PMA_JM_085:scan:637	0.82	6	NoID
0.0	mzspec:MSV000085467:180821_PMA_JM_004:scan:640	0.82	6	NoID
-0.0	mzspec:MSV000086830:PLT5_E9:scan:2036	0.81	6	NoID
0.0	mzspec:MSV000086830:PLT5_A9:scan:1947	0.81	6	NoID
-0.0	mzspec:MSV000080629:195:scan:919	0.8	7	NoID
0.0	mzspec:MSV000086830:PLT5_E7:scan:1961	0.8	6	NoID
0.0	mzspec:MSV000086830:PLT5_G2:scan:2129	0.8	6	NoID
0.0	mzspec:MSV000086830:PLT5_A8:scan:1973	0.8	6	NoID
0.0	mzspec:MSV000086830:PLT5_C3:scan:2115	0.8	6	NoID
-0.0	mzspec:MSV000085467:180821_PMA_JM_038:scan:638	0.8	6	NoID
0.0	mzspec:MSV000085467:180821_PMA_JM_013:scan:642	0.8	6	NoID
0.0	mzspec:MSV000085467:180821_PMA_JM_035:scan:639	0.78	6	NoID
0.0	mzspec:MSV000082433:628:scan:903	0.78	5	NoID
0.0	mzspec:MSV000086415:20532115:scan:884	0.76	6	NoID
0.0	mzspec:MSV000087772:181128_PMA_JH_PuLo_5mgml_2_MS2_pos:scan:1284	0.76	5	NoID
0.04	mzspec:MSV000080628:bedding_20161031:scan:875	0.74	5	NoID
0.04	mzspec:MSV000080629:163:scan:844	0.74	5	NoID
0.0	mzspec:MSV000084314:MSV000086830:scan:18748	0.73	5	NoID
0.0	mzspec:MSV000087872:Aglaonema-commutatum-flower-nBuOH:scan:2360	0.72	5	NoID
0.0	mzspec:MSV000085519:20190430-SJBD-BQ10-P-SIBD-BQ10:scan:4294967295	0.72	5	NoID
0.0	mzspec:MSV000080630:C18_66366_66414:scan:1248	0.71	7	NoID
-0.0	mzspec:MSV000087135:D3:scan:2173	0.7	5	NoID
