Delta Mass	USI	Cosine	Matching Peaks	Status
0.0	mzspec:MSV000080167:P8H11:scan:4107	0.78	9	NoID
0.0	mzspec:MSV000080167:P8H12_160605182108:scan:4128	0.78	9	NoID
0.0	mzspec:MSV000080167:TestMix8_160601003917:scan:4024	0.78	9	NoID
0.0	mzspec:MSV000080167:P8G11:scan:3987	0.75	8	NoID
0.0	mzspec:MSV000083791:Std_Mix_Fe_20190409141912:scan:3859	0.73	9	NoID
0.0	mzspec:MSV000080167:P7A03:scan:4128	0.72	8	NoID
0.0	mzspec:MSV000080167:P7A07:scan:4153	0.72	8	NoID
0.01	mzspec:MSV000080167:P7A02:scan:4206	0.71	8	NoID
0.0	mzspec:MSV000080167:P7B03:scan:4166	0.71	8	NoID
-0.0	mzspec:MSV000080167:P7D02:scan:4134	0.71	8	NoID
0.0	mzspec:MSV000080167:P5B04:scan:4126	0.71	8	NoID
0.0	mzspec:MSV000080167:P8C09:scan:4258	0.71	8	NoID
0.0	mzspec:MSV000080167:P8E11BlankSwab:scan:4126	0.7	8	NoID
-0.0	mzspec:MSV000080167:P7B02:scan:4133	0.7	8	NoID
0.0	mzspec:MSV000080167:P7B04:scan:4167	0.7	8	NoID
0.0	mzspec:MSV000080167:P8A10:scan:4110	0.7	8	NoID
0.0	mzspec:MSV000080167:P8F11BlankSwab:scan:4142	0.7	8	NoID
0.0	mzspec:MSV000080167:P5G02:scan:4125	0.7	8	NoID
0.0	mzspec:MSV000080167:P7F02:scan:4170	0.7	8	NoID
0.0	mzspec:MSV000080167:P7E07:scan:4096	0.7	8	NoID
