USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009925642	CCMSLIB00009925642	0.8	8	Suspect related to (Z)-6-Octadecenoic acid (predicted molecular formula: C21H36O4) with delta m/z 70.006 (putative explanation: unspecified|N-pyruvic acid 2-iminyl|unspecified; atomic difference: 1C,3N,1O|3C,2H,2O|3C,2H,2O)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009966647	CCMSLIB00009966647	0.79	8	Suspect related to N-Oleoylglycine (predicted molecular formula: unknown) with delta m/z 70.006 (putative explanation: unspecified|N-pyruvic acid 2-iminyl|unspecified; atomic difference: 1C,3N,1O|3C,2H,2O|3C,2H,2O)	[M-C2H7NO3+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009942094	CCMSLIB00009942094	0.79	8	Suspect related to Anemosapogenin (predicted molecular formula: unknown) with delta m/z -92.098 (putative explanation: unspecified; atomic difference: unspecified)	[M-CH4O3+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009999962	CCMSLIB00009999962	0.74	7	Suspect related to Spectral Match to cis-5,8,11-Eicosatrienoic acid from NIST14 (predicted molecular formula: C11H32N7O2) with delta m/z -12.0 (putative explanation: formaldehyde adduct (reverse)|methylation and reduction (reverse)|nan (reverse); atomic difference: -1C|-1C|-1C)	[M+Na]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009947209	CCMSLIB00009947209	0.73	7	Suspect related to Erucamide (predicted molecular formula: unknown) with delta m/z 13.988 (putative explanation: unspecified; atomic difference: unspecified)	[303.3]	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009999749	CCMSLIB00009999749	0.72	7	Suspect related to Spectral Match to Zymosterol from NIST14 (predicted molecular formula: C22H38O2) with delta m/z -50.053 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009947631	CCMSLIB00009947631	0.72	7	Suspect related to Friedelin (predicted molecular formula: C22H38O2) with delta m/z -110.11 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009939796	CCMSLIB00009939796	0.72	7	Suspect related to 7.beta.,17.alpha.-Dimethyl-5.beta.-androstane-3.alpha.,17.beta.-diol (predicted molecular formula: C22H38O2) with delta m/z 14.016 (putative explanation: Asn->Gln substitution|Asp->Glu substitution|Gly->Ala substitution|Methylation|Ser->Thr substitution|Val->Leu/Ile substitution|chain elongation; atomic difference: 1C,2H|1C,2H|1C,2H|1C,2H|1C,2H|1C,2H|1C,2H)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009995834	CCMSLIB00009995834	0.72	6	Suspect related to Spectral Match to Monolinolenin (9c,12c,15c) from NIST14 (predicted molecular formula: C18H36O4) with delta m/z -36.0 (putative explanation: nan (reverse); atomic difference: -3C)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009940503	CCMSLIB00009940503	0.72	7	Suspect related to 9,12-Octadecadiynoic acid (predicted molecular formula: C21H32O2) with delta m/z 40.031 (putative explanation: Gly->Pro substitution|Propionaldehyde +40|unspecified; atomic difference: 3C,4H|3C,4H|3C,4H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009965496	CCMSLIB00009965496	0.71	6	Suspect related to Monolinolenin (9c,12c,15c) (predicted molecular formula: C21H34O3) with delta m/z -18.011 (putative explanation: Dehydration|Pyro-glu from E|carbodiimide crosslinker; atomic difference: -2H,-1O|-2H,-1O|-2H,-1O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009977609	CCMSLIB00009977609	0.71	6	Suspect related to Oleic acid (predicted molecular formula: C21H34O3) with delta m/z 51.995 (putative explanation: unspecified; atomic difference: 3C,1O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010000207	CCMSLIB00010000207	0.71	6	Suspect related to Spectral Match to cis-9-Hexadecenoic acid from NIST14 (predicted molecular formula: C21H34O3) with delta m/z 80.026 (putative explanation: unspecified|methylglyoxal-derived argpyrimidine|unspecified; atomic difference: 3C,2H,3N|5C,4H,1O|5C,4H,1O)	[M-H2O+H]+	1
