Delta Mass	USI	Cosine	Matching Peaks	Status
-0.0	mzspec:MSV000083320:BLANK4_4A:scan:1195	0.93	10	NoID
0.0	mzspec:MSV000084314:MSV000079389:scan:967236	0.86	9	NoID
0.0	mzspec:MSV000079389:Plate4_RB5_01_10364:scan:1224	0.83	10	NoID
-0.0	mzspec:MSV000079389:Plate4_RF10_01_10421:scan:1213	0.83	10	NoID
0.0	mzspec:MSV000079389:Plate4_RA2_01_10349:scan:1199	0.83	9	NoID
0.0	mzspec:MSV000079389:Plate4_RA9_01_10356:scan:1150	0.83	9	NoID
0.0	mzspec:MSV000079389:Plate4_RG5_01_10428:scan:1264	0.82	10	NoID
0.0	mzspec:MSV000079389:Plate1_RF7_01_10082:scan:1136	0.82	9	NoID
0.0	mzspec:MSV000079389:Plate1_RG4_01_10094:scan:1144	0.81	10	NoID
0.0	mzspec:MSV000079389:Plate4_RE11_01_10410:scan:1165	0.81	9	NoID
0.0	mzspec:MSV000079389:Plate4_RA6_01_10353:scan:1198	0.8	10	NoID
0.0	mzspec:MSV000079389:Plate4_RA10_01_10357:scan:1145	0.8	10	NoID
-0.0	mzspec:MSV000079389:Plate3_RH10_01_10338:scan:1174	0.8	9	NoID
0.0	mzspec:MSV000079389:Plate4_RG2_01_10427:scan:1218	0.8	9	NoID
-0.0	mzspec:MSV000079389:Plate4_RA1_01_10348:scan:1212	0.8	8	NoID
0.0	mzspec:MSV000079389:Plate1_RG3_01_10093:scan:1176	0.79	10	NoID
0.0	mzspec:MSV000079389:Plate4_RA11_01_10358:scan:1190	0.79	8	NoID
0.0	mzspec:MSV000079389:Plate1_RF10_01_10086:scan:1099	0.78	9	NoID
0.0	mzspec:MSV000079389:Plate4_RE6_01_10405:scan:1242	0.78	8	NoID
0.0	mzspec:MSV000079389:Plate3_RH11_01_10339:scan:1158	0.77	9	NoID
0.0	mzspec:MSV000079389:Plate4_RE12_01_10411:scan:1170	0.76	9	NoID
0.0	mzspec:MSV000079389:Plate4_RF11_01_10422:scan:1169	0.76	9	NoID
0.0	mzspec:MSV000079389:Plate4_RD6_01_10391:scan:1180	0.73	9	NoID
0.0	mzspec:MSV000079389:Plate4_RB7_01_10366:scan:1159	0.73	8	NoID
0.0	mzspec:MSV000079389:Plate4_RA5_01_10352:scan:1137	0.73	8	NoID
0.0	mzspec:MSV000079389:Plate4_RA8_01_10355:scan:1211	0.72	7	NoID
0.0	mzspec:MSV000079389:Plate3_RH8_01_10336:scan:1192	0.71	8	NoID
0.0	mzspec:MSV000079389:Plate4_RC1_01_10374:scan:1115	0.7	9	NoID
0.0	mzspec:MSV000079389:Plate4_RF12_01_10423:scan:1211	0.7	8	NoID
-0.0	mzspec:MSV000079389:Plate4_RF6_01_10417:scan:1269	0.7	7	NoID
