USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009984049	CCMSLIB00009984049	1.0	6	Suspect related to Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: C30H52NO7P) with delta m/z 48.0 (putative explanation: Val->Phe substitution; atomic difference: 4C)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009986095	CCMSLIB00009986095	1.0	6	Suspect related to Spectral Match to 1-Myristoyl-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: C30H52NO7P) with delta m/z 102.047 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009987465	CCMSLIB00009987465	1.0	6	Suspect related to Spectral Match to 1-Stearoyl-2-hydroxy-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: C30H52NO7P) with delta m/z 45.985 (putative explanation: Beta-methylthiolation|Gly->Cys substitution; atomic difference: 1C,2H,1S|1C,2H,1S)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009984530	CCMSLIB00009984530	0.99	6	Suspect related to Spectral Match to 1-Heptadecanoyl-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: C26H48N7O5P) with delta m/z 60.001 (putative explanation: 2-OH-ethyl thio-Ser|Ala->Met substitution|unspecified; atomic difference: 2C,4H,1S|2C,4H,1S|5C)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009986094	CCMSLIB00009986094	0.98	5	Suspect related to Spectral Match to 1-Myristoyl-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: C22H40N11O5P) with delta m/z 101.995 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009986776	CCMSLIB00009986776	0.95	5	Suspect related to Spectral Match to 1-Octadecyl-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: unknown) with delta m/z 59.965 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009961438	CCMSLIB00009961438	0.94	5	Suspect related to Massbank:PR310846 LPC 18:1 (predicted molecular formula: C20H48N11O6P) with delta m/z 48.0 (putative explanation: Val->Phe substitution; atomic difference: 4C)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009961405	CCMSLIB00009961405	0.9	5	Suspect related to Massbank:PR310844 LPC 18:2 (predicted molecular formula: C30H52NO7P) with delta m/z 50.016 (putative explanation: Pro->Phe substitution|unspecified; atomic difference: 4C,2H|4C,2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009995314	CCMSLIB00009995314	0.9	5	Suspect related to Spectral Match to Lyso-PC(16:0) from NIST14 (predicted molecular formula: C30H52NO7P) with delta m/z 74.017 (putative explanation: polysiloxane repeat unit|Gly->Met substitution|unspecified; atomic difference: 2C,6H,1O,1Si|3C,6H,1S|6C,2H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009987464	CCMSLIB00009987464	0.89	6	Suspect related to Spectral Match to 1-Stearoyl-2-hydroxy-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: C26H52NO10P) with delta m/z 45.969 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
