USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000579702	CCMSLIB00000579702	0.95	12	0359_Ketoconazole	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000841898	CCMSLIB00000841898	0.95	12	MassbankEU:SM857403 Ketoconazole|1-[4-[4-[[(2S,4R)-2-(2,4-dichlorophenyl)-2-(imidazol-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy]phenyl]piperazin-1-yl]ethanone	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005736585	CCMSLIB00005736585	0.94	12	Massbank:EQ326203 Ketoconazole|1-[4-[4-[[(2R,4S)-2-(2,4-dichlorophenyl)-2-(imidazol-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy]phenyl]piperazin-1-yl]ethanone	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005766139	CCMSLIB00005766139	0.94	12	Massbank:LU037303 Ketoconazole|Xolegel|1-[4-[4-[[(2R,4S)-2-(2,4-dichlorophenyl)-2-(imidazol-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy]phenyl]piperazin-1-yl]ethanone	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005726922	CCMSLIB00005726922	0.92	12	Massbank:ET260003 KET|ketoconazole|1-[4-[4-[[(2R,4S)-2-(2,4-dichlorophenyl)-2-(imidazol-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy]phenyl]piperazin-1-yl]ethanone	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00000223724	CCMSLIB00000223724	0.9	11	Massbank:UF410001 Ketoconazole|1-[4-[4-[[(2R,4S)-2-(2,4-dichlorophenyl)-2-(1-imidazolylmethyl)-1,3-dioxolan-4-yl]methoxy]phenyl]-1-piperazinyl]ethanone	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005775559	CCMSLIB00005775559	0.85	10	Massbank:AU269706 Ketoconazole|Xolegel|1-[4-[4-[[(2R,4S)-2-(2,4-dichlorophenyl)-2-(imidazol-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy]phenyl]piperazin-1-yl]ethanone	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005765814	CCMSLIB00005765814	0.8	9	Massbank:LU037302 Ketoconazole|Xolegel|1-[4-[4-[[(2R,4S)-2-(2,4-dichlorophenyl)-2-(imidazol-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy]phenyl]piperazin-1-yl]ethanone	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005735317	CCMSLIB00005735317	0.77	8	Massbank:EQ326204 Ketoconazole|1-[4-[4-[[(2R,4S)-2-(2,4-dichlorophenyl)-2-(imidazol-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy]phenyl]piperazin-1-yl]ethanone	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005760795	CCMSLIB00005760795	0.77	8	Massbank:LU037304 Ketoconazole|Xolegel|1-[4-[4-[[(2R,4S)-2-(2,4-dichlorophenyl)-2-(imidazol-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy]phenyl]piperazin-1-yl]ethanone	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005726980	CCMSLIB00005726980	0.76	9	Massbank:ET260002 KET|ketoconazole|1-[4-[4-[[(2R,4S)-2-(2,4-dichlorophenyl)-2-(imidazol-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy]phenyl]piperazin-1-yl]ethanone	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005734129	CCMSLIB00005734129	0.76	9	Massbank:EQ326202 Ketoconazole|1-[4-[4-[[(2R,4S)-2-(2,4-dichlorophenyl)-2-(imidazol-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy]phenyl]piperazin-1-yl]ethanone	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005726923	CCMSLIB00005726923	0.75	8	Massbank:ET260004 KET|ketoconazole|1-[4-[4-[[(2R,4S)-2-(2,4-dichlorophenyl)-2-(imidazol-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy]phenyl]piperazin-1-yl]ethanone	M+H	1
