USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00010000742	CCMSLIB00010000742	1.0	6	Suspect related to Stearoyl ethanolamide (predicted molecular formula: C14H29NO2) with delta m/z -84.094 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009997380	CCMSLIB00009997380	1.0	6	Suspect related to Spectral Match to Palmitoyl ethanolamide from NIST14 (predicted molecular formula: C14H29NO2) with delta m/z -56.062 (putative explanation: Dealkylation|Leu/Ile->Gly substitution; atomic difference: -4C,-8H|-4C,-8H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009995063	CCMSLIB00009995063	1.0	6	Suspect related to Spectral Match to Linoleoyl ethanolamide from NIST14 (predicted molecular formula: C14H29NO2) with delta m/z -80.062 (putative explanation: nan (reverse); atomic difference: -6C,-8H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009996446	CCMSLIB00009996446	0.99	5	Suspect related to Spectral Match to N-Lauroylsarcosine from NIST14 (predicted molecular formula: unknown) with delta m/z -27.995 (putative explanation: Asp->Ser substitution|Glu->Thr substitution|Pyrrolidone from Proline|Secondary amine cleavage, decarbonylation; atomic difference: -1C,-1O|-1C,-1O|-1C,-1O|-1C,-1O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009978888	CCMSLIB00009978888	0.99	5	Suspect related to Palmitoyl ethanolamide (predicted molecular formula: C14H29NO2) with delta m/z -56.062 (putative explanation: Dealkylation|Leu/Ile->Gly substitution; atomic difference: -4C,-8H|-4C,-8H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009965822	CCMSLIB00009965822	0.99	5	Suspect related to Myristoyl ethanolamide (predicted molecular formula: C14H29NO2) with delta m/z -28.031 (putative explanation: Desethylation, didemethylation, dealkylation|Met->Cys substitution|Val->Ala substitution; atomic difference: -2C,-4H|-2C,-4H|-2C,-4H)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009946440	CCMSLIB00009946440	0.96	5	Suspect related to Docosanoyl ethanolamide (predicted molecular formula: C14H29NO2) with delta m/z -140.156 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005726728	CCMSLIB00005726728	0.89	5	Massbank: N-lauroylethanolamine|N-(2-hydroxyethyl)dodecanamide	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005726413	CCMSLIB00005726413	0.86	5	Massbank: N-lauroylethanolamine|N-(2-hydroxyethyl)dodecanamide	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005726698	CCMSLIB00005726698	0.84	5	Massbank: N-lauroylethanolamine|N-(2-hydroxyethyl)dodecanamide	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005726597	CCMSLIB00005726597	0.82	5	Massbank: N-lauroylethanolamine|N-(2-hydroxyethyl)dodecanamide	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005726722	CCMSLIB00005726722	0.82	5	Massbank: N-lauroylethanolamine|N-(2-hydroxyethyl)dodecanamide	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005726738	CCMSLIB00005726738	0.79	5	Massbank: N-lauroylethanolamine|N-(2-hydroxyethyl)dodecanamide	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005726713	CCMSLIB00005726713	0.79	5	Massbank: N-lauroylethanolamine|N-(2-hydroxyethyl)dodecanamide	M+H	1
