Delta Mass	USI	Cosine	Matching Peaks	Status
0.0	mzspec:MSV000087130:IQ_1uM_5uL_4:scan:6422	0.96	17	NoID
0.0	mzspec:MSV000087135:D5:scan:5486	0.95	17	NoID
0.0	mzspec:MSV000084951:Blank1:scan:6542	0.94	17	NoID
0.0	mzspec:MSV000086956:QC_5:scan:6779	0.93	16	NoID
0.0	mzspec:MSV000087130:blank_0_P3:scan:7300	0.92	16	NoID
0.01	mzspec:MSV000082608:81568:scan:3872	0.92	16	NoID
0.01	mzspec:MSV000078670:EH_Entotheonella_enriched_2c:scan:5714	0.92	15	NoID
0.01	mzspec:MSV000078667:EH_2013_10_22_Alex_Ento2:scan:5714	0.92	15	NoID
0.0	mzspec:MSV000086287:rutin-2_Metal-mix_1mM:scan:5376	0.91	16	NoID
0.02	mzspec:MSV000085891:Aruba_W40:scan:3449	0.9	16	NoID
0.0	mzspec:MSV000085844:S1-B:scan:3406	0.9	16	NoID
0.01	mzspec:MSV000085129:QC_1:scan:5831	0.9	15	NoID
0.0	mzspec:MSV000086314:P203_LCMSMS:scan:7762	0.9	14	NoID
0.0	mzspec:MSV000088661:BLANK_4:scan:295	0.89	16	NoID
0.0	mzspec:MSV000088661:BLANK_5:scan:295	0.89	16	NoID
0.0	mzspec:MSV000088661:P7A_POS:scan:295	0.89	16	NoID
0.01	mzspec:MSV000082083:Mo_2017_DOM_181:scan:3532	0.89	16	NoID
0.0	mzspec:MSV000088661:BLANK_6:scan:294	0.89	16	NoID
0.01	mzspec:MSV000084741:20190728_SSML:scan:4484	0.89	16	NoID
0.01	mzspec:MSV000084754:Toronamide_MSMS_CID-HCD_1:scan:1357	0.89	15	NoID
0.0	mzspec:MSV000085852:CCE2019_11:scan:3493	0.89	15	NoID
0.01	mzspec:MSV000084741:20190813_TOM_2:scan:4543	0.89	15	NoID
0.01	mzspec:MSV000078780:SysVirol_SCL012_mock_72h_1_Lip_Pos_27Aug12_Sam_12-05-13:scan:5178	0.88	16	NoID
0.01	mzspec:MSV000084741:20190726_TOM_1:scan:4548	0.88	16	NoID
