Delta Mass	USI	Cosine	Matching Peaks	Status
-0.05	mzspec:MSV000086760:QC_3:scan:6959	0.85	13	NoID
-0.05	mzspec:MSV000086760:QC_4:scan:6515	0.83	12	NoID
-0.05	mzspec:MSV000086760:QC_2:scan:6488	0.81	11	NoID
-0.05	mzspec:MSV000086760:QC_5:scan:6681	0.8	12	NoID
-0.04	mzspec:MSV000082083:Mo_2017_DOM_74:scan:3439	0.75	11	NoID
-0.05	mzspec:MSV000085744:RP(+)_UrineLow_DDA3:scan:5520	0.73	6	NoID
-0.04	mzspec:MSV000081318:EH_Ento_Alex_130913232338:scan:28830	0.72	10	NoID
0.04	mzspec:MSV000084314:MSV000084900:scan:241084	0.72	10	NoID
-0.04	mzspec:MSV000082083:Mo_2017_DOM_69:scan:3509	0.72	10	NoID
-0.04	mzspec:MSV000078670:EH_Entotheonella_enriched_2d:scan:28830	0.72	10	NoID
-0.04	mzspec:MSV000078667:EH_Ento_Alex_130913232338:scan:28830	0.72	10	NoID
0.0	mzspec:MSV000081893:OMICS_MFB003_icMERS_36HRS_D_LIPID_050_POS_14April17_Polaroid_HSST-T3-A923:scan:595	0.71	10	NoID
-0.03	mzspec:MSV000085480:ETNP_7:scan:3500	0.71	10	NoID
-0.04	mzspec:MSV000082083:Mo_2017_DOM_70:scan:3442	0.71	10	NoID
-0.04	mzspec:MSV000082083:Mo_2017_DOM_21:scan:3440	0.71	10	NoID
-0.05	mzspec:MSV000084873:WTB_Fe_noHCl:scan:3418	0.71	10	NoID
-0.04	mzspec:MSV000082083:Mo_2017_DOM_68:scan:3412	0.71	10	NoID
-0.04	mzspec:MSV000082083:Mo_2017_DOM_15:scan:3451	0.71	10	NoID
-0.03	mzspec:MSV000085480:ETNP18_Experiments_162_20190703122726:scan:3493	0.71	9	NoID
-0.03	mzspec:MSV000085480:ETNP_2:scan:3442	0.7	10	NoID
0.03	mzspec:MSV000081318:EH_Ento_Eric_130913212942:scan:5149	0.7	10	NoID
0.03	mzspec:MSV000078670:EH_Entotheonalle_enriched_2b:scan:5149	0.7	10	NoID
0.03	mzspec:MSV000078667:EH_Ento_Eric_130913212942:scan:5149	0.7	10	NoID
0.0	mzspec:MSV000083533:OMICS_MHAE001_MOCK_36HRS_1_Lipid_053_POS_7May17_Polaroid_HSST-T3-A923:scan:680	0.7	10	NoID
0.04	mzspec:MSV000082535:NB-CanBURP:scan:6234	0.7	7	NoID
