Delta Mass	USI	Cosine	Matching Peaks	Status
-0.0	mzspec:MSV000083559:11713.18.S.18A:scan:1219	0.92	13	NoID
-0.01	mzspec:MSV000083559:11713.24.O.24G:scan:1171	0.92	13	NoID
-0.0	mzspec:MSV000083559:11713.4.S.4E:scan:1200	0.92	13	NoID
-0.01	mzspec:MSV000083559:11713.16.S.16B:scan:1189	0.92	13	NoID
-0.01	mzspec:MSV000083559:11713.10.O.10G:scan:1194	0.92	13	NoID
-0.0	mzspec:MSV000083559:11713.8.S.8A:scan:1221	0.91	13	NoID
0.0	mzspec:MSV000082433:M-220:scan:1489	0.9	13	NoID
0.0	mzspec:MSV000083559:11713.22.O.22F:scan:1190	0.9	13	NoID
-0.0	mzspec:MSV000083559:11713.16.O.16G:scan:1188	0.9	13	NoID
-0.01	mzspec:MSV000083559:11713.15.O.15B:scan:1186	0.9	12	NoID
-0.0	mzspec:MSV000083559:11713.1.O.1H:scan:1184	0.89	13	NoID
-0.01	mzspec:MSV000083559:11713.22.S.22G:scan:1208	0.89	13	NoID
-0.01	mzspec:MSV000083559:11713.5.O.5B:scan:1192	0.89	13	NoID
-0.01	mzspec:MSV000083559:11713.20.F.20E:scan:1235	0.89	13	NoID
-0.0	mzspec:MSV000083559:11713.11.S.11G:scan:1219	0.89	13	NoID
-0.0	mzspec:MSV000083559:11713.14.O.14B:scan:1208	0.89	13	NoID
-0.0	mzspec:MSV000083559:11713.25.S.25B:scan:1208	0.89	13	NoID
-0.01	mzspec:MSV000083559:11713.6.O.6C:scan:1205	0.89	12	NoID
-0.0	mzspec:MSV000083559:11713.17.S.17G:scan:1201	0.89	12	NoID
0.0	mzspec:MSV000083559:11713.1.O.1E:scan:1177	0.88	13	NoID
0.0	mzspec:MSV000083559:11713.25.S.25G:scan:1192	0.88	13	NoID
-0.0	mzspec:MSV000083559:11713.18.S.18C:scan:1228	0.88	12	NoID
-0.0	mzspec:MSV000083559:11713.12.O.12E:scan:1202	0.88	12	NoID
-0.01	mzspec:MSV000083559:11713.23.F.23F:scan:1200	0.88	12	NoID
-0.01	mzspec:MSV000083559:11713.13.F.13D:scan:1187	0.88	12	NoID
