file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxaname_alternative	Taxa_NCBI	Taxa_Assigment	ReDU_Availability	Blank	QC
mzspec:MSV000084165:MC_ABsoxR_I_June	-0.0	mzspec:MSV000084165:MC_ABsoxR_I_June:scan:38172	1	0.89	9	MSV000084165	NoID	MSV000084165/ccms_peak/MC_ABsoxR_I_June.mzML	MSV000084165/MC_ABsoxR_I_June.mzML	MSV000084165	Streptomyces sp.		1931	automatic	No	No	No
mzspec:MSV000088770:SF-II-002-E17175_C	-0.0	mzspec:MSV000088770:SF-II-002-E17175_C:scan:22	1	0.87	9	MSV000088770	NoID	MSV000088770/peak/LEGE12446/SF-II-002-E17175_C.mzML	MSV000088770/SF-II-002-E17175_C.mzML	MSV000088770	Cyanobacteria		1117	automatic	No	No	No
mzspec:MSV000088770:SF-II-002-E17175_B	-0.0	mzspec:MSV000088770:SF-II-002-E17175_B:scan:6685	1	0.87	9	MSV000088770	NoID	MSV000088770/peak/LEGE12446/SF-II-002-E17175_B.mzML	MSV000088770/SF-II-002-E17175_B.mzML	MSV000088770	Cyanobacteria		1117	automatic	No	No	No
mzspec:MSV000081097:GNPS_Aspergillus_wentii_4	-0.0	mzspec:MSV000081097:GNPS_Aspergillus_wentii_4:scan:13810	1	0.87	9	MSV000081097	NoID	MSV000081097/ccms_peak/GNPS_Aspergillus_wentii_4.mzML	MSV000081097/GNPS_Aspergillus_wentii_4.mzML	MSV000081097	Aspergillus		5052	automatic	No	No	No
mzspec:MSV000088770:SF-II-002-E17175_A	-0.0	mzspec:MSV000088770:SF-II-002-E17175_A:scan:172	1	0.86	9	MSV000088770	NoID	MSV000088770/peak/LEGE12446/SF-II-002-E17175_A.mzML	MSV000088770/SF-II-002-E17175_A.mzML	MSV000088770	Cyanobacteria		1117	automatic	No	No	No
mzspec:MSV000084945:CF1_EA+acid_48_P1-A-5_01_4954	-0.0	mzspec:MSV000084945:CF1_EA+acid_48_P1-A-5_01_4954:scan:6899	1	0.85	6	MSV000084945	NoID	MSV000084945/ccms_peak/Acidified_EA_2/Wildtype_strains/B. multivorans_CF1/CF1_EA+acid_48_P1-A-5_01_4954.mzML	MSV000084945/CF1_EA+acid_48_P1-A-5_01_4954.mzML	MSV000084945	Bulkholderia	Burkholderia	32008	maual	No	No	No
mzspec:MSV000083523:1606-FZB42_seed_1_5_days_inicio_raiz	-0.0	mzspec:MSV000083523:1606-FZB42_seed_1_5_days_inicio_raiz:scan:2687	1	0.84	9	MSV000083523	NoID	MSV000083523/updates/2019-03-13_camolsan_96533cfb/peak/1606-FZB42_seed_1_5_days_inicio_raiz.mzXML	MSV000083523/1606-FZB42_seed_1_5_days_inicio_raiz.mzXML	MSV000083523	Bacteria		2	automatic	No	No	No
mzspec:MSV000083523:1606-3610_seed_1_5_days_mitad_raiz	-0.0	mzspec:MSV000083523:1606-3610_seed_1_5_days_mitad_raiz:scan:2903	1	0.83	8	MSV000083523	NoID	MSV000083523/ccms_peak/1606-3610_seed_1_5_days_mitad_raiz.mzML	MSV000083523/1606-3610_seed_1_5_days_mitad_raiz.mzML	MSV000083523	Bacteria		2	automatic	No	No	No
mzspec:MSV000081097:GNPS_Aspergillus_wentii_2	-0.0	mzspec:MSV000081097:GNPS_Aspergillus_wentii_2:scan:13852	1	0.82	8	MSV000081097	NoID	MSV000081097/ccms_peak/GNPS_Aspergillus_wentii_2.mzML	MSV000081097/GNPS_Aspergillus_wentii_2.mzML	MSV000081097	Aspergillus		5052	automatic	No	No	No
mzspec:MSV000081097:GNPS_Aspergillus_wentii_1	-0.0	mzspec:MSV000081097:GNPS_Aspergillus_wentii_1:scan:13764	1	0.81	8	MSV000081097	NoID	MSV000081097/ccms_peak/GNPS_Aspergillus_wentii_1.mzML	MSV000081097/GNPS_Aspergillus_wentii_1.mzML	MSV000081097	Aspergillus		5052	automatic	No	No	No
