Delta Mass	USI	Cosine	Matching Peaks	Status
0.0	mzspec:MSV000089558:ME_C4-B21:scan:2986	0.99	6	NoID
0.0	mzspec:MSV000089558:MEI_C10-B21:scan:2982	0.99	6	NoID
0.0	mzspec:MSV000089558:ME_C6-B7:scan:3014	0.99	6	NoID
0.0	mzspec:MSV000089558:MEI_C8-B14:scan:2922	0.99	6	NoID
0.0	mzspec:MSV000089558:MEI_C10-B7:scan:2927	0.99	6	NoID
0.0	mzspec:MSV000089558:ME_C4-B7:scan:3001	0.99	6	NoID
0.0	mzspec:MSV000089558:Blank_Solvent_5:scan:2922	0.99	6	NoID
0.0	mzspec:MSV000089558:Blank_Solvent_6:scan:2942	0.99	6	NoID
0.0	mzspec:MSV000089558:MEI_C7-B7:scan:2936	0.98	6	NoID
0.0	mzspec:MSV000089558:ME_C4-B14:scan:3012	0.98	6	NoID
0.0	mzspec:MSV000089558:MEI_C1-B7:scan:2939	0.98	6	NoID
0.0	mzspec:MSV000089558:MEI_C7-B14:scan:2958	0.98	6	NoID
0.0	mzspec:MSV000089558:MEI_C6-B7:scan:2928	0.98	6	NoID
0.0	mzspec:MSV000081364:K_C18_Polar_26_MS2_DF_625_01:scan:3937	0.98	5	NoID
0.0	mzspec:MSV000081364:K_C18_Polar_26_MS2_CTRL_DF_125_01:scan:4007	0.98	5	NoID
0.0	mzspec:MSV000081364:K_C18_Polar_26_MS2_CTRL_DF_5_01:scan:3960	0.98	5	NoID
0.0	mzspec:MSV000081364:K_C18_Polar_26_MS2_CTRL_DF_1_01:scan:4019	0.98	5	NoID
0.0	mzspec:MSV000089558:ME_C6-B21:scan:3000	0.97	6	NoID
-0.0	mzspec:MSV000088645:4057180613:scan:2908	0.97	6	NoID
-0.0	mzspec:MSV000088645:4057043002:scan:2905	0.97	6	NoID
0.0	mzspec:MSV000087359:QC_Mix_Presequence_01_20210323091941:scan:3163	0.97	6	NoID
-0.0	mzspec:MSV000088645:4057042394:scan:2917	0.97	6	NoID
0.0	mzspec:MSV000089558:MEI_C8-B7:scan:2946	0.97	6	NoID
0.0	mzspec:MSV000088594:M7-BSL:scan:3452	0.97	6	NoID
0.0	mzspec:MSV000081364:K_C18_Polar_26_MS2_DF_125_01:scan:3877	0.97	5	NoID
0.0	mzspec:MSV000081364:K_C18_13_Wash_01:scan:4430	0.97	5	NoID
-0.0	mzspec:MSV000088594:F10-BSL:scan:3461	0.96	6	NoID
0.0	mzspec:MSV000089558:Blank_06_no_inj:scan:2938	0.96	6	NoID
0.0	mzspec:MSV000088640:6035090:scan:3005	0.96	6	NoID
-0.0	mzspec:MSV000088645:4050194874:scan:2905	0.96	6	NoID
0.0	mzspec:MSV000088645:4057050049:scan:2908	0.96	6	NoID
-0.0	mzspec:MSV000088640:QC_Mix_P02_02:scan:2910	0.96	6	NoID
0.0	mzspec:MSV000089558:Blank_10_no_inj:scan:2918	0.96	6	NoID
0.0	mzspec:MSV000089558:ME_C1-B14:scan:3019	0.96	6	NoID
0.0	mzspec:MSV000081364:K_C18_13_Wash_02:scan:4383	0.96	5	NoID
0.0	mzspec:MSV000081364:K_C18_13_MS2_DF_125_01:scan:5049	0.96	5	NoID
0.0	mzspec:MSV000081364:K_C18_Polar_26_MS2_CTRL_DF_25_01:scan:3976	0.96	5	NoID
0.0	mzspec:MSV000081364:K_C18_13_MS2_DF_625_01:scan:5032	0.96	5	NoID
-0.0	mzspec:MSV000088645:Blank_D1_P05:scan:2904	0.95	6	NoID
0.0	mzspec:MSV000088645:4050194708:scan:2920	0.95	6	NoID
-0.0	mzspec:MSV000088645:4044603304:scan:2907	0.95	6	NoID
0.0	mzspec:MSV000089558:Blank_05_no_inj:scan:2930	0.95	6	NoID
-0.0	mzspec:MSV000088645:4044603328:scan:2916	0.95	6	NoID
-0.0	mzspec:MSV000088645:4057041404:scan:2922	0.95	6	NoID
-0.0	mzspec:MSV000088645:4057042113:scan:2932	0.95	6	NoID
