USI	GNPSLibraryAccession	Cosine	Matching Peaks	CompoundName	Adduct	Charge
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009932790	CCMSLIB00009932790	0.94	7	Suspect related to 17-trans-Prostaglandin E3 (predicted molecular formula: C18H34O4) with delta m/z -35.966 (putative explanation: unspecified; atomic difference: unspecified)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009942269	CCMSLIB00009942269	0.92	6	Suspect related to Arachidonic acid methyl ester (predicted molecular formula: C18H32O3) with delta m/z -22.022 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003135278	CCMSLIB00003135278	0.91	6	Spectral Match to 12(13)-Epoxy-9Z-octadecenoic acid from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009965604	CCMSLIB00009965604	0.89	7	Suspect related to Monopalmitolein (9c) (predicted molecular formula: C18H32O3) with delta m/z -32.026 (putative explanation: nan (reverse); atomic difference: -1C,-4H,-1O)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003134969	CCMSLIB00003134969	0.89	6	Spectral Match to 12,13-DiHOME from NIST14	M+H-H2O	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009943277	CCMSLIB00009943277	0.86	6	Suspect related to Bicyclo-prostaglandin E2 (predicted molecular formula: C18H32O3) with delta m/z -37.979 (putative explanation: unspecified; atomic difference: unspecified)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003134797	CCMSLIB00003134797	0.86	6	Spectral Match to 12(13)-Epoxy-9Z-octadecenoic acid from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003137184	CCMSLIB00003137184	0.85	6	Spectral Match to 12(13)-Epoxy-9Z-octadecenoic acid from NIST14	M+H	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009988078	CCMSLIB00009988078	0.83	6	Suspect related to Spectral Match to 12(13)-Epoxy-9Z-octadecenoic acid from NIST14 (predicted molecular formula: C21H32NO) with delta m/z 18.01 (putative explanation: Proline oxidation to 5-hydroxy-2-aminovaleric acid|water; atomic difference: 2H,1O|2H,1O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009941826	CCMSLIB00009941826	0.8	6	Suspect related to Aleuritic acid (predicted molecular formula: C21H36NO3) with delta m/z 46.042 (putative explanation: unspecified|unspecified; atomic difference: 2C,6H,1O|4H,3N)	[M-3H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009973161	CCMSLIB00009973161	0.79	6	Suspect related to NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585] (predicted molecular formula: C17H32O6) with delta m/z 17.973 (putative explanation: Pro->Asp substitution; atomic difference: -1C,-2H,2O)	[M-2H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003134703	CCMSLIB00003134703	0.77	5	Spectral Match to 12,13-DiHOME from NIST14	M+H-H2O	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009935782	CCMSLIB00009935782	0.76	6	Suspect related to 20-Hydroxyarachidonic acid (predicted molecular formula: C18H32O3) with delta m/z -23.999 (putative explanation: nan (reverse); atomic difference: -2C)	[M+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00003137244	CCMSLIB00003137244	0.76	5	Spectral Match to 12,13-DiHOME from NIST14	M+H-H2O	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00009932146	CCMSLIB00009932146	0.73	5	Suspect related to 15-Hydroxy-11Z,13E-eicosadienoic acid (predicted molecular formula: C14H30N6O2) with delta m/z -10.021 (putative explanation: Pro->Ser substitution; atomic difference: -2C,-2H,1O)	[M-H2O+H]+	1
mzspec:GNPS:GNPS-LIBRARY:accession:CCMSLIB00005722214	CCMSLIB00005722214	0.72	5	NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585]	[M-H2O+H]+	1
